Municípios;Código municipal;UF;% do total geral
Piatã;2924306;BA;31,7
Piau;3150109;MG;60,15
Picada Café;4314423;RS;97,49
Piçarra;1505635;PA;26,04
Picos;2208007;PI;42,11
Picuí;2511400;PB;14,11
Piedade;3537800;SP;76,19
Piedade de Caratinga;3150158;MG;58,8
Piedade de Ponte Nova;3150208;MG;44,48
Piedade do Rio Grande;3150307;MG;54,34
Piedade dos Gerais;3150406;MG;62,79
Piên;4119103;PR;81,78
Pilão Arcado;2924405;BA;10,32
Pilar;2511509;PB;22,83
Pilar;2706901;AL;35,42
Pilar de Goiás;5216908;GO;70,21
Pilar do Sul;3537909;SP;78,42
Pilões;2410009;RN;19,22
Pilões;2511608;PB;22,74
Pilõezinhos;2511707;PB;27,06
Pimenta;3150505;MG;70,91
Pimenta Bueno;1100189;RO;75,8
Pimenteiras;2208106;PI;21,25
Pimenteiras do Oeste;1101468;RO;91,92
Pindaí;2924504;BA;11,87
Pindamonhangaba;3538006;SP;82,62
Pindaré-Mirim;2108504;MA;24,85
Pindoba;2707008;AL;24,28
Pindobaçu;2924603;BA;13,45
Pindorama;3538105;SP;82,4
Pindorama do Tocantins;1717008;TO;31,77
Pindoretama;2310852;CE;41,17
Pingo-d'Água;3150539;MG;56,19
Pinhais;4119152;PR;91,05
Pinhal;4314456;RS;76,79
Pinhal da Serra;4314464;RS;80
Pinhal de São Bento;4119251;PR;76,15
Pinhal Grande;4314472;RS;79,32
Pinhalão;4119202;PR;59,26
Pinhalzinho;3538204;SP;84,94
Pinhalzinho;4212908;SC;94,47
Pinhão;2805208;SE;11,3
Pinhão;4119301;PR;66,01
Pinheiral;3303955;RJ;77,93
Pinheirinho do Vale;4314498;RS;91,93
Pinheiro;2108603;MA;19,78
Pinheiro Machado;4314506;RS;69,84
Pinheiro Preto;4213005;SC;96,85
Pinheiros;3204104;ES;48,41
Pintadas;2924652;BA;12,26
Pinto Bandeira;4314548;RS;96,52
Pintópolis;3150570;MG;20,28
Pio IX;2208205;PI;10,64
Pio XII;2108702;MA;13,67
Piquerobi;3538303;SP;70,64
Piquet Carneiro;2310902;CE;20,9
Piquete;3538501;SP;81,01
Piracaia;3538600;SP;81,37
Piracanjuba;5217104;GO;77,45
Piracema;3150604;MG;65
Piracicaba;3538709;SP;87,85
Piracuruca;2208304;PI;24,39
Piraí;3304003;RJ;77,19
Piraí do Norte;2924678;BA;12,45
Piraí do Sul;4119400;PR;67,35
Piraju;3538808;SP;79,45
Pirajuba;3150703;MG;59,15
Pirajuí;3538907;SP;77,4
Pirambu;2805307;SE;34,71
Piranga;3150802;MG;41,22
Pirangi;3539004;SP;85,2
Piranguçu;3150901;MG;74,75
Piranguinho;3151008;MG;77,04
Piranhas;2707107;AL;29,63
Piranhas;5217203;GO;77,57
Pirapemas;2108801;MA;9,14
Pirapetinga;3151107;MG;63,22
Pirapó;4314555;RS;86,91
Pirapora;3151206;MG;51,4
Pirapora do Bom Jesus;3539103;SP;76,83
Pirapozinho;3539202;SP;75,38
Piraquara;4119509;PR;88
Piraquê;1717206;TO;35,31
Pirassununga;3539301;SP;88,73
Piratini;4314605;RS;66,01
Piratininga;3539400;SP;88,35
Piratuba;4213104;SC;95,23
Piraúba;3151305;MG;65,15
Pirenópolis;5217302;GO;68,77
Pires do Rio;5217401;GO;77,47
Pires Ferreira;2310951;CE;22,61
Piripá;2924702;BA;25,98
Piripiri;2208403;PI;36,45
Piritiba;2924801;BA;15,37
Pirpirituba;2511806;PB;25,65
Pitanga;4119608;PR;73,72
Pitangueiras;3539509;SP;74,16
Pitangueiras;4119657;PR;85,21
Pitangui;3151404;MG;69,25
Pitimbu;2511905;PB;31,42
Pium;1717503;TO;42,87
Piúma;3204203;ES;63,06
Piumhi;3151503;MG;79,54
Placas;1505650;PA;35,81
Plácido de Castro;1200385;AC;63,17
Planaltina;5217609;GO;63,96
Planaltina do Paraná;4119707;PR;71,42
Planaltino;2924900;BA;9,34
Planalto;2925006;BA;25,53
Planalto;3539608;SP;75,33
Planalto;4119806;PR;88,87
Planalto;4314704;RS;73,35
Planalto Alegre;4213153;SC;97,17
Planalto da Serra;5106455;MT;62,53
Planura;3151602;MG;73,18
Platina;3539707;SP;73,02
Poá;3539806;SP;86,59
Poção;2611200;PE;8,65
Poção de Pedras;2108900;MA;15,44
Pocinhos;2512002;PB;19,02
Poço Branco;2410108;RN;19,48
Poço Dantas;2512036;PB;6,11
Poço das Antas;4314753;RS;95,49
Poço das Trincheiras;2707206;AL;7,06
Poço de José de Moura;2512077;PB;15,72
Poço Fundo;3151701;MG;75,26
Poço Redondo;2805406;SE;12,24
Poço Verde;2805505;SE;26,46
Poções;2925105;BA;27,16
Poconé;5106505;MT;37,35
Poços de Caldas;3151800;MG;90,62
Pocrane;3151909;MG;55,95
Pojuca;2925204;BA;32,34
Poloni;3539905;SP;75,83
Pombal;2512101;PB;29,76
Pombos;2611309;PE;17,87
Pomerode;4213203;SC;94,76
Pompéia;3540002;SP;83
Pompéu;3152006;MG;53,8
Pongaí;3540101;SP;80,54
Ponta de Pedras;1505700;PA;26,13
Ponta Grossa;4119905;PR;84,54
Ponta Porã;5006606;MS;80,63
Pontal;3540200;SP;65,61
Pontal do Araguaia;5106653;MT;78,99
Pontal do Paraná;4119954;PR;83,32
Pontalina;5217708;GO;79,43
Pontalinda;3540259;SP;66,19
Pontão;4314779;RS;92,93
Ponte Alta;4213302;SC;87,43
Ponte Alta do Bom Jesus;1717800;TO;21,25
Ponte Alta do Norte;4213351;SC;78,61
Ponte Alta do Tocantins;1717909;TO;32,13
Ponte Branca;5106703;MT;69,57
Ponte Nova;3152105;MG;69,57
Ponte Preta;4314787;RS;90,09
Ponte Serrada;4213401;SC;90,87
Pontes e Lacerda;5106752;MT;82,02
Pontes Gestal;3540309;SP;81,19
Ponto Belo;3204252;ES;45,31
Ponto Chique;3152131;MG;26,06
Ponto dos Volantes;3152170;MG;22,28
Ponto Novo;2925253;BA;16,69
Populina;3540408;SP;78,87
Poranga;2311009;CE;24,06
Porangaba;3540507;SP;74,77
Porangatu;5218003;GO;72,72
Porciúncula;3304102;RJ;58,64
Porecatu;4120002;PR;82,18
Portalegre;2410207;RN;27,13
Portão;4314803;RS;91,99
Porteirão;5218052;GO;71,46
Porteiras;2311108;CE;16,53
Porteirinha;3152204;MG;21,56
Portel;1505809;PA;21,93
Portelândia;5218102;GO;80,34
Porto;2208502;PI;16,68
Porto Acre;1200807;AC;58,35
Porto Alegre;4314902;RS;90,99
Porto Alegre do Norte;5106778;MT;70,37
Porto Alegre do Piauí;2208551;PI;13,54
Porto Alegre do Tocantins;1718006;TO;29,69
Porto Amazonas;4120101;PR;84,58
Porto Barreiro;4120150;PR;70,79
Porto Belo;4213500;SC;92,49
Porto Calvo;2707305;AL;26,86
Porto da Folha;2805604;SE;19,39
Porto de Moz;1505908;PA;35,96
Porto de Pedras;2707404;AL;23,8
Porto do Mangue;2410256;RN;17,96
Porto dos Gaúchos;5106802;MT;80,68
Porto Esperidião;5106828;MT;62,25
Porto Estrela;5106851;MT;35,2
Porto Feliz;3540606;SP;87,88
Porto Ferreira;3540705;SP;84,42
Porto Firme;3152303;MG;51,47
Porto Franco;2109007;MA;40,76
Porto Grande;1600535;AP;57,58
Porto Lucena;4315008;RS;91,21
Porto Mauá;4315057;RS;89,55
Porto Murtinho;5006903;MS;59,8
Porto Nacional;1718204;TO;57,95
Porto Real;3304110;RJ;72,45
Porto Real do Colégio;2707503;AL;23,53
Porto Rico;4120200;PR;84,6
Porto Rico do Maranhão;2109056;MA;21,17
Porto Seguro;2925303;BA;42,17
Porto União;4213609;SC;87,63
Porto Velho;1100205;RO;71,75
Porto Vera Cruz;4315073;RS;94,44
Porto Vitória;4120309;PR;91,68
Porto Walter;1200393;AC;51,01
Porto Xavier;4315107;RS;86,34
Posse;5218300;GO;52,4
Poté;3152402;MG;34,03
Potengi;2311207;CE;10,21
Potim;3540754;SP;62,83
Potiraguá;2925402;BA;13,43
Potirendaba;3540804;SP;82,41
Potiretama;2311231;CE;13,56
Pouso Alegre;3152501;MG;84,79
Pouso Alto;3152600;MG;72,9
Pouso Novo;4315131;RS;79,85
Pouso Redondo;4213708;SC;88,59
Poxoréu;5107008;MT;63,16
Pracinha;3540853;SP;73,2
Pracuúba;1600550;AP;41,65
Prado;2925501;BA;30,8
Prado Ferreira;4120333;PR;84,5
Pradópolis;3540903;SP;78,72
Prados;3152709;MG;66,42
Praia Grande;3541000;SP;87,74
Praia Grande;4213807;SC;89
Praia Norte;1718303;TO;30,4
Prainha;1506005;PA;15,03
Pranchita;4120358;PR;92,78
Prata;2512200;PB;24,41
Prata;3152808;MG;70,77
Prata do Piauí;2208601;PI;27,22
Pratânia;3541059;SP;73,2
Pratápolis;3152907;MG;78,64
Pratinha;3153004;MG;71,9
Presidente Alves;3541109;SP;77,05
Presidente Bernardes;3153103;MG;54,92
Presidente Bernardes;3541208;SP;85,69
Presidente Castello Branco;4213906;SC;92,08
Presidente Castelo Branco;4120408;PR;82,47
Presidente Dutra;2109106;MA;22,7
Presidente Dutra;2925600;BA;12,13
Presidente Epitácio;3541307;SP;77,47
Presidente Figueiredo;1303536;AM;54,94
Presidente Getúlio;4214003;SC;94,88
Presidente Jânio Quadros;2925709;BA;20,09
Presidente Juscelino;2109205;MA;12,56
Presidente Juscelino;3153202;MG;22,28
Presidente Kennedy;1718402;TO;51,69
Presidente Kennedy;3204302;ES;49,41
Presidente Kubitschek;3153301;MG;23,89
Presidente Lucena;4315149;RS;97,39
Presidente Médici;1100254;RO;82,77
Presidente Médici;2109239;MA;18,01
Presidente Nereu;4214102;SC;90,95
Presidente Olegário;3153400;MG;67,08
Presidente Prudente;3541406;SP;86,62
Presidente Sarney;2109270;MA;9,92
Presidente Tancredo Neves;2925758;BA;19,09
Presidente Vargas;2109304;MA;5,37
Presidente Venceslau;3541505;SP;80,71
Primavera;1506104;PA;18,63
Primavera;2611408;PE;26,44
Primavera de Rondônia;1101476;RO;73,96
Primavera do Leste;5107040;MT;87,35
Primeira Cruz;2109403;MA;8,18
Primeiro de Maio;4120507;PR;80,99
Princesa;4214151;SC;95,97
Princesa Isabel;2512309;PB;15,65
Professor Jamil;5218391;GO;70,14
Progresso;4315156;RS;90,09
Promissão;3541604;SP;82,61
Propriá;2805703;SE;39,84
Protásio Alves;4315172;RS;85,9
Prudente de Morais;3153608;MG;62,66
Prudentópolis;4120606;PR;57,38
Pugmil;1718451;TO;49,87
Pureza;2410405;RN;19,6
Putinga;4315206;RS;74,23
Puxinanã;2512408;PB;20,8
Quadra;3541653;SP;74,98
Quaraí;4315305;RS;73,08
Quartel Geral;3153707;MG;47,47
Quarto Centenário;4120655;PR;83,19
Quatá;3541703;SP;78,29
Quatiguá;4120705;PR;70,94
Quatipuru;1506112;PA;19,34
Quatis;3304128;RJ;65,96
Quatro Barras;4120804;PR;89,82
Quatro Irmãos;4315313;RS;73,31
Quatro Pontes;4120853;PR;94,1
Quebrangulo;2707602;AL;23,15
Quedas do Iguaçu;4120903;PR;74,14
Queimada Nova;2208650;PI;10,79
Queimadas;2512507;PB;31,71
Queimadas;2925808;BA;14,37
Queimados;3304144;RJ;69,14
Queiroz;3541802;SP;65,31
Queluz;3541901;SP;68,89
Queluzito;3153806;MG;54,64
Querência;5107065;MT;81,16
Querência do Norte;4121000;PR;82,71
Quevedos;4315321;RS;73,65
Quijingue;2925907;BA;13,88
Quilombo;4214201;SC;88,51
Quinta do Sol;4121109;PR;65,29
Quintana;3542008;SP;73,81
Quinze de Novembro;4315354;RS;95,13
Quipapá;2611507;PE;19,43
Quirinópolis;5218508;GO;79,02
Quissamã;3304151;RJ;49,88
Quitandinha;4121208;PR;80,36
Quiterianópolis;2311264;CE;18,58
Quixaba;2512606;PB;8,7
Quixaba;2611533;PE;10,62
Quixabeira;2925931;BA;17,82
Quixadá;2311306;CE;25,87
Quixelô;2311355;CE;17,55
Quixeramobim;2311405;CE;23,84
Quixeré;2311504;CE;33,26
Rafael Fernandes;2410504;RN;18,53
Rafael Godeiro;2410603;RN;16,15
Rafael Jambeiro;2925956;BA;13,49
Rafard;3542107;SP;88,46
Ramilândia;4121257;PR;67,9
Rancharia;3542206;SP;81,64
Rancho Alegre;4121307;PR;74,5
Rancho Alegre D'Oeste;4121356;PR;85,86
Rancho Queimado;4214300;SC;96
Raposa;2109452;MA;29,58
Raposos;3153905;MG;76,6
Raul Soares;3154002;MG;52,82
Realeza;4121406;PR;89,47
Rebouças;4121505;PR;71,14
Recife;2611606;PE;62,35
Recreio;3154101;MG;61,95
Recursolândia;1718501;TO;50,82
Redenção;1506138;PA;46,94
Redenção;2311603;CE;29,43
Redenção da Serra;3542305;SP;65,83
Redenção do Gurguéia;2208700;PI;20,71
Redentora;4315404;RS;66,57
Reduto;3154150;MG;65,57
Regeneração;2208809;PI;15,26
Regente Feijó;3542404;SP;81,93
Reginópolis;3542503;SP;86,04
Registro;3542602;SP;75,63
Relvado;4315453;RS;84,6
Remanso;2926004;BA;21,83
Remígio;2512705;PB;22,62
Renascença;4121604;PR;89,76
Reriutaba;2311702;CE;31,47
Resende;3304201;RJ;80,26
Resende Costa;3154200;MG;67,28
Reserva;4121703;PR;65,2
Reserva do Cabaçal;5107156;MT;59,76
Reserva do Iguaçu;4121752;PR;58,21
Resplendor;3154309;MG;57,87
Ressaquinha;3154408;MG;59,84
Restinga;3542701;SP;80,12
Restinga Sêca;4315503;RS;84,32
Retirolândia;2926103;BA;7,21
Riachão;2109502;MA;19,88
Riachão;2512747;PB;7,19
Riachão das Neves;2926202;BA;16,37
Riachão do Bacamarte;2512754;PB;17,41
Riachão do Dantas;2805802;SE;14,94
Riachão do Jacuípe;2926301;BA;18,8
Riachão do Poço;2512762;PB;23,25
Riachinho;1718550;TO;28,87
Riachinho;3154457;MG;39,94
Riacho da Cruz;2410702;RN;19,31
Riacho das Almas;2611705;PE;11,82
Riacho de Santana;2410801;RN;24,25
Riacho de Santana;2926400;BA;9,46
Riacho de Santo Antônio;2512788;PB;3,5
Riacho dos Cavalos;2512804;PB;21,79
Riacho dos Machados;3154507;MG;20,57
Riacho Frio;2208858;PI;12,85
Riachuelo;2410900;RN;22,94
Riachuelo;2805901;SE;26,6
Rialma;5218607;GO;78,3
Rianápolis;5218706;GO;77,92
Ribamar Fiquene;2109551;MA;23,91
Ribas do Rio Pardo;5007109;MS;74,17
Ribeira;3542800;SP;51,94
Ribeira do Amparo;2926509;BA;11,04
Ribeira do Piauí;2208874;PI;16,22
Ribeira do Pombal;2926608;BA;27,65
Ribeirão;2611804;PE;30,29
Ribeirão Bonito;3542909;SP;73,94
Ribeirão Branco;3543006;SP;55,35
Ribeirão Cascalheira;5107180;MT;74,37
Ribeirão Claro;4121802;PR;74,77
Ribeirão Corrente;3543105;SP;71,74
Ribeirão das Neves;3154606;MG;71,89
Ribeirão do Largo;2926657;BA;11,54
Ribeirão do Pinhal;4121901;PR;66,08
Ribeirão do Sul;3543204;SP;76,21
Ribeirão dos Índios;3543238;SP;70,22
Ribeirão Grande;3543253;SP;58,74
Ribeirão Pires;3543303;SP;88,54
Ribeirão Preto;3543402;SP;88,54
Ribeirão Vermelho;3154705;MG;74,01
Ribeirãozinho;5107198;MT;76,04
Ribeiro Gonçalves;2208908;PI;18,53
Ribeirópolis;2806008;SE;31,54
Rifaina;3543600;SP;82,04
Rincão;3543709;SP;73,55
Rinópolis;3543808;SP;74,31
Rio Acima;3154804;MG;67,43
Rio Azul;4122008;PR;79,72
Rio Bananal;3204351;ES;68,27
Rio Bom;4122107;PR;76,03
Rio Bonito;3304300;RJ;71,22
Rio Bonito do Iguaçu;4122156;PR;83,25
Rio Branco;1200401;AC;59,53
Rio Branco;5107206;MT;78,5
Rio Branco do Ivaí;4122172;PR;68,82
Rio Branco do Sul;4122206;PR;62,82
Rio Brilhante;5007208;MS;66,96
Rio Casca;3154903;MG;51,38
Rio Claro;3304409;RJ;69,03
Rio Claro;3543907;SP;90,38
Rio Crespo;1100262;RO;79,76
Rio da Conceição;1718659;TO;27,24
Rio das Antas;4214409;SC;87,41
Rio das Flores;3304508;RJ;72,58
Rio das Ostras;3304524;RJ;76,93
Rio das Pedras;3544004;SP;81,68
Rio de Contas;2926707;BA;25,26
Rio de Janeiro;3304557;RJ;83,98
Rio do Antônio;2926806;BA;18,49
Rio do Campo;4214508;SC;96,46
Rio do Fogo;2408953;RN;39,27
Rio do Oeste;4214607;SC;97,33
Rio do Pires;2926905;BA;20,21
Rio do Prado;3155108;MG;29,33
Rio do Sul;4214805;SC;95,28
Rio Doce;3155009;MG;63,08
Rio dos Bois;1718709;TO;27,99
Rio dos Cedros;4214706;SC;95,3
Rio dos Índios;4315552;RS;67,31
Rio Espera;3155207;MG;41,38
Rio Formoso;2611903;PE;25,28
Rio Fortuna;4214904;SC;98,49
Rio Grande;4315602;RS;82,44
Rio Grande da Serra;3544103;SP;79,33
Rio Grande do Piauí;2209005;PI;18,02
Rio Largo;2707701;AL;39,42
Rio Manso;3155306;MG;69,01
Rio Maria;1506161;PA;37,47
Rio Negrinho;4215000;SC;92,79
Rio Negro;4122305;PR;89,24
Rio Negro;5007307;MS;56,34
Rio Novo;3155405;MG;62,6
Rio Novo do Sul;3204401;ES;64,89
Rio Paranaíba;3155504;MG;56,82
Rio Pardo;4315701;RS;81,78
Rio Pardo de Minas;3155603;MG;23,52
Rio Piracicaba;3155702;MG;67,17
Rio Pomba;3155801;MG;68,72
Rio Preto;3155900;MG;61,47
Rio Preto da Eva;1303569;AM;38,18
Rio Quente;5218789;GO;80,29
Rio Real;2927002;BA;24,81
Rio Rufino;4215059;SC;91,28
Rio Sono;1718758;TO;34,31
Rio Tinto;2512903;PB;34,62
Rio Verde;5218805;GO;79,75
Rio Verde de Mato Grosso;5007406;MS;64,67
Rio Vermelho;3156007;MG;27,99
Riolândia;3544202;SP;65,63
Riozinho;4315750;RS;85,56
Riqueza;4215075;SC;83,46
Ritápolis;3156106;MG;63,96
Riversul;3543501;SP;53,86
Roca Sales;4315800;RS;89,01
Rochedo;5007505;MS;63,35
Rochedo de Minas;3156205;MG;60,36
Rodeio;4215109;SC;93,51
Rodeio Bonito;4315909;RS;79,33
Rodeiro;3156304;MG;59,86
Rodelas;2927101;BA;20,51
Rodolfo Fernandes;2411007;RN;13,97
Rodrigues Alves;1200427;AC;59,18
Rolador;4315958;RS;71,69
Rolândia;4122404;PR;83,32
Rolante;4316006;RS;90,34
Rolim de Moura;1100288;RO;84,72
Romaria;3156403;MG;74,17
Romelândia;4215208;SC;86,62
Roncador;4122503;PR;75,22
Ronda Alta;4316105;RS;82,17
Rondinha;4316204;RS;79,48
Rondolândia;5107578;MT;53,72
Rondon;4122602;PR;76,4
Rondon do Pará;1506187;PA;28,52
Rondonópolis;5107602;MT;78,27
Roque Gonzales;4316303;RS;76,03
Rorainópolis;1400472;RR;43,42
Rosana;3544251;SP;82,51
Rosário;2109601;MA;19,95
Rosário da Limeira;3156452;MG;46,93
Rosário do Catete;2806107;SE;36
Rosário do Ivaí;4122651;PR;56,91
Rosário do Sul;4316402;RS;76,62
Rosário Oeste;5107701;MT;48,96
Roseira;3544301;SP;74,13
Roteiro;2707800;AL;16,88
Rubelita;3156502;MG;10,56
Rubiácea;3544400;SP;74
Rubiataba;5218904;GO;73,35
Rubim;3156601;MG;23,42
Rubinéia;3544509;SP;84,14
Rurópolis;1506195;PA;53,51
Russas;2311801;CE;32,91
Ruy Barbosa;2411106;RN;24,13
Ruy Barbosa;2927200;BA;17,45
Sabará;3156700;MG;77,09
Sabáudia;4122701;PR;87,76
Sabino;3544608;SP;84,77
Sabinópolis;3156809;MG;39,66
Saboeiro;2311900;CE;14,72
Sacramento;3156908;MG;76,44
Sagrada Família;4316428;RS;76,16
Sagres;3544707;SP;68,23
Sairé;2612000;PE;25,69
Saldanha Marinho;4316436;RS;89,29
Sales;3544806;SP;81,16
Sales Oliveira;3544905;SP;88,35
Salesópolis;3545001;SP;71,31
Salete;4215307;SC;97,09
Salgadinho;2513000;PB;6,76
Salgadinho;2612109;PE;9,26
Salgado;2806206;SE;29,39
Salgado de São Félix;2513109;PB;22,32
Salgado Filho;4122800;PR;89,86
Salgueiro;2612208;PE;22,86
Salinas;3157005;MG;31,81
Salinas da Margarida;2927309;BA;23,2
Salinópolis;1506203;PA;26,76
Salitre;2311959;CE;5,41
Salmourão;3545100;SP;67,35
Saloá;2612307;PE;19,33
Saltinho;3545159;SP;88,78
Saltinho;4215356;SC;88,82
Salto;3545209;SP;90,43
Salto da Divisa;3157104;MG;28,09
Salto de Pirapora;3545308;SP;82,74
Salto do Céu;5107750;MT;59,8
Salto do Itararé;4122909;PR;62,33
Salto do Jacuí;4316451;RS;88,01
Salto do Lontra;4123006;PR;88,23
Salto Grande;3545407;SP;74,43
Salto Veloso;4215406;SC;89,06
Salvador;2927408;BA;58,78
Salvador das Missões;4316477;RS;95
Salvador do Sul;4316501;RS;95,73
Salvaterra;1506302;PA;21,38
Sambaíba;2109700;MA;9,11
Sampaio;1718808;TO;27,69
Sananduva;4316600;RS;92,86
Sanclerlândia;5219001;GO;83,84
Sandolândia;1718840;TO;55,35
Sandovalina;3545506;SP;77,77
Sangão;4215455;SC;90,83
Sanharó;2612406;PE;15,2
Sant'Ana do Livramento;4317103;RS;79,31
Santa Adélia;3545605;SP;84,83
Santa Albertina;3545704;SP;75,56
Santa Amélia;4123105;PR;61,64
Santa Bárbara;2927507;BA;12,86
Santa Bárbara;3157203;MG;70,58
Santa Bárbara d'Oeste;3545803;SP;91,14
Santa Bárbara de Goiás;5219100;GO;68,56
Santa Bárbara do Leste;3157252;MG;59,07
Santa Bárbara do Monte Verde;3157278;MG;57,97
Santa Bárbara do Pará;1506351;PA;32,28
Santa Bárbara do Sul;4316709;RS;92,62
Santa Bárbara do Tugúrio;3157302;MG;45,62
Santa Branca;3546009;SP;78,87
Santa Brígida;2927606;BA;10,26
Santa Carmem;5107248;MT;73,69
Santa Cecília;2513158;PB;7,63
Santa Cecília;4215505;SC;86,66
Santa Cecília do Pavão;4123204;PR;61,34
Santa Cecília do Sul;4316733;RS;84,44
Santa Clara d'Oeste;3546108;SP;80,08
Santa Clara do Sul;4316758;RS;96,43
Santa Cruz;2411205;RN;33,8
Santa Cruz;2513208;PB;24,68
Santa Cruz;2612455;PE;8,12
Santa Cruz Cabrália;2927705;BA;29
Santa Cruz da Baixa Verde;2612471;PE;18,43
Santa Cruz da Conceição;3546207;SP;91,54
Santa Cruz da Esperança;3546256;SP;76,82
Santa Cruz da Vitória;2927804;BA;19,67
Santa Cruz das Palmeiras;3546306;SP;78,63
Santa Cruz de Goiás;5219209;GO;71,21
Santa Cruz de Minas;3157336;MG;68,39
Santa Cruz de Monte Castelo;4123303;PR;77,15
Santa Cruz de Salinas;3157377;MG;23,34
Santa Cruz do Arari;1506401;PA;40,68
Santa Cruz do Capibaribe;2612505;PE;18,07
Santa Cruz do Escalvado;3157401;MG;59,51
Santa Cruz do Piauí;2209104;PI;21,56
Santa Cruz do Rio Pardo;3546405;SP;84,26
Santa Cruz do Sul;4316808;RS;92,07
Santa Cruz do Xingu;5107743;MT;65,54
Santa Cruz dos Milagres;2209153;PI;19,48
Santa Efigênia de Minas;3157500;MG;46,91
Santa Ernestina;3546504;SP;78,18
Santa Fé;4123402;PR;76,9
Santa Fé de Goiás;5219258;GO;77,06
Santa Fé de Minas;3157609;MG;21,67
Santa Fé do Araguaia;1718865;TO;39,27
Santa Fé do Sul;3546603;SP;84,48
Santa Filomena;2209203;PI;17,61
Santa Filomena;2612554;PE;7,14
Santa Filomena do Maranhão;2109759;MA;13,51
Santa Gertrudes;3546702;SP;89,04
Santa Helena;2109809;MA;10,03
Santa Helena;2513307;PB;16,75
Santa Helena;4123501;PR;93,73
Santa Helena;4215554;SC;97,28
Santa Helena de Goiás;5219308;GO;76,77
Santa Helena de Minas;3157658;MG;28,73
Santa Inês;2109908;MA;29,05
Santa Inês;2513356;PB;6,93
Santa Inês;2927903;BA;23,14
Santa Inês;4123600;PR;78,88
Santa Isabel;3546801;SP;76,92
Santa Isabel;5219357;GO;73,98
Santa Isabel do Ivaí;4123709;PR;76,99
Santa Isabel do Rio Negro;1303601;AM;22,1
Santa Izabel do Oeste;4123808;PR;78,46
Santa Izabel do Pará;1506500;PA;35,62
Santa Juliana;3157708;MG;71,72
Santa Leopoldina;3204500;ES;66,12
Santa Lúcia;3546900;SP;80,75
Santa Lúcia;4123824;PR;98,49
Santa Luz;2209302;PI;21,79
Santa Luzia;2110005;MA;17,93
Santa Luzia;2513406;PB;23,21
Santa Luzia;2928059;BA;14,21
Santa Luzia;3157807;MG;78,03
Santa Luzia D'Oeste;1100296;RO;74,69
Santa Luzia do Itanhy;2806305;SE;13,22
Santa Luzia do Norte;2707909;AL;37,53
Santa Luzia do Pará;1506559;PA;9,99
Santa Luzia do Paruá;2110039;MA;21,79
Santa Margarida;3157906;MG;45,72
Santa Margarida do Sul;4316972;RS;67,5
Santa Maria;2409332;RN;19,29
Santa Maria;4316907;RS;90,22
Santa Maria da Boa Vista;2612604;PE;10,84
Santa Maria da Serra;3547007;SP;73,76
Santa Maria da Vitória;2928109;BA;27,13
Santa Maria das Barreiras;1506583;PA;33,43
Santa Maria de Itabira;3158003;MG;53,54
Santa Maria de Jetibá;3204559;ES;80,27
Santa Maria do Cambucá;2612703;PE;10
Santa Maria do Herval;4316956;RS;94,03
Santa Maria do Oeste;4123857;PR;65,47
Santa Maria do Pará;1506609;PA;27,33
Santa Maria do Salto;3158102;MG;23,85
Santa Maria do Suaçuí;3158201;MG;34,36
Santa Maria do Tocantins;1718881;TO;36,37
Santa Maria Madalena;3304607;RJ;68,73
Santa Mariana;4123907;PR;73,79
Santa Mercedes;3547106;SP;75,22
Santa Mônica;4123956;PR;72,6
Santa Quitéria;2312205;CE;31,62
Santa Quitéria do Maranhão;2110104;MA;15,39
Santa Rita;2110203;MA;12,47
Santa Rita;2513703;PB;50,99
Santa Rita d'Oeste;3547403;SP;85,4
Santa Rita de Caldas;3159209;MG;78,76
Santa Rita de Cássia;2928406;BA;21,77
Santa Rita de Ibitipoca;3159407;MG;39,98
Santa Rita de Jacutinga;3159308;MG;59,81
Santa Rita de Minas;3159357;MG;58,41
Santa Rita do Araguaia;5219407;GO;79,44
Santa Rita do Itueto;3159506;MG;60,83
Santa Rita do Novo Destino;5219456;GO;58,54
Santa Rita do Pardo;5007554;MS;59,56
Santa Rita do Passa Quatro;3547502;SP;89,22
Santa Rita do Sapucaí;3159605;MG;79,76
Santa Rita do Tocantins;1718899;TO;51,6
Santa Rita do Trivelato;5107768;MT;94,48
Santa Rosa;4317202;RS;90,73
Santa Rosa da Serra;3159704;MG;66,5
Santa Rosa de Goiás;5219506;GO;74,37
Santa Rosa de Lima;2806503;SE;34,65
Santa Rosa de Lima;4215604;SC;96,88
Santa Rosa de Viterbo;3547601;SP;81,13
Santa Rosa do Piauí;2209377;PI;22,4
Santa Rosa do Purus;1200435;AC;22,76
Santa Rosa do Sul;4215653;SC;90,64
Santa Rosa do Tocantins;1718907;TO;30,01
Santa Salete;3547650;SP;77,05
Santa Teresa;3204609;ES;81,37
Santa Teresinha;2513802;PB;15,84
Santa Tereza;4317251;RS;94,94
Santa Tereza de Goiás;5219605;GO;58,54
Santa Tereza do Oeste;4124020;PR;86,35
Santa Tereza do Tocantins;1719004;TO;47,95
Santa Terezinha;2612802;PE;11,78
Santa Terezinha;2928505;BA;16,14
Santa Terezinha;4215679;SC;90,39
Santa Terezinha;5107776;MT;42,22
Santa Terezinha de Goiás;5219704;GO;69,45
Santa Terezinha de Itaipu;4124053;PR;82,4
Santa Terezinha do Progresso;4215687;SC;87,64
