Municípios;Código municipal;UF;% do total geral
Pindorama do Tocantins;1717008;TO;93,22
Pindoretama;2310852;CE;94,45
Pingo-d'Água;3150539;MG;99,45
Pinhais;4119152;PR;99,93
Pinhal;4314456;RS;99,45
Pinhal da Serra;4314464;RS;99,89
Pinhal de São Bento;4119251;PR;99,69
Pinhal Grande;4314472;RS;99,19
Pinhalão;4119202;PR;99,71
Pinhalzinho;3538204;SP;99,89
Pinhalzinho;4212908;SC;99,98
Pinhão;2805208;SE;95,12
Pinhão;4119301;PR;95,67
Pinheiral;3303955;RJ;99,91
Pinheirinho do Vale;4314498;RS;99,65
Pinheiro;2108603;MA;81,68
Pinheiro Machado;4314506;RS;99,73
Pinheiro Preto;4213005;SC;100
Pinheiros;3204104;ES;99,81
Pintadas;2924652;BA;92,2
Pinto Bandeira;4314548;RS;100
Pintópolis;3150570;MG;94,55
Pio IX;2208205;PI;86,53
Pio XII;2108702;MA;89,47
Piquerobi;3538303;SP;100
Piquet Carneiro;2310902;CE;93,9
Piquete;3538501;SP;99,96
Piracaia;3538600;SP;99,93
Piracanjuba;5217104;GO;99,78
Piracema;3150604;MG;99,54
Piracicaba;3538709;SP;99,95
Piracuruca;2208304;PI;94,32
Piraí;3304003;RJ;99,89
Piraí do Norte;2924678;BA;93,38
Piraí do Sul;4119400;PR;99,18
Piraju;3538808;SP;99,88
Pirajuba;3150703;MG;99,9
Pirajuí;3538907;SP;99,96
Pirambu;2805307;SE;98,02
Piranga;3150802;MG;99,56
Pirangi;3539004;SP;99,98
Piranguçu;3150901;MG;99,77
Piranguinho;3151008;MG;99,97
Piranhas;2707107;AL;91,77
Piranhas;5217203;GO;99,59
Pirapemas;2108801;MA;71,56
Pirapetinga;3151107;MG;99,93
Pirapó;4314555;RS;99,56
Pirapora;3151206;MG;99,84
Pirapora do Bom Jesus;3539103;SP;99,82
Pirapozinho;3539202;SP;99,94
Piraquara;4119509;PR;99,76
Piraquê;1717206;TO;91,3
Pirassununga;3539301;SP;99,98
Piratini;4314605;RS;99,25
Piratininga;3539400;SP;99,92
Piratuba;4213104;SC;99,87
Piraúba;3151305;MG;99,98
Pirenópolis;5217302;GO;99,49
Pires do Rio;5217401;GO;99,93
Pires Ferreira;2310951;CE;95,86
Piripá;2924702;BA;99,23
Piripiri;2208403;PI;95,27
Piritiba;2924801;BA;95,64
Pirpirituba;2511806;PB;92,55
Pitanga;4119608;PR;99,41
Pitangueiras;3539509;SP;99,92
Pitangueiras;4119657;PR;99,64
Pitangui;3151404;MG;99,91
Pitimbu;2511905;PB;97,32
Pium;1717503;TO;93,13
Piúma;3204203;ES;99,87
Piumhi;3151503;MG;99,94
Placas;1505650;PA;78,19
Plácido de Castro;1200385;AC;90,83
Planaltina;5217609;GO;99,78
Planaltina do Paraná;4119707;PR;99,86
Planaltino;2924900;BA;78,82
Planalto;2925006;BA;96,94
Planalto;3539608;SP;100
Planalto;4119806;PR;99,66
Planalto;4314704;RS;96,76
Planalto Alegre;4213153;SC;99,91
Planalto da Serra;5106455;MT;99,82
Planura;3151602;MG;99,88
Platina;3539707;SP;100
Poá;3539806;SP;99,96
Poção;2611200;PE;90,84
Poção de Pedras;2108900;MA;92,29
Pocinhos;2512002;PB;95,76
Poço Branco;2410108;RN;99,01
Poço Dantas;2512036;PB;94,99
Poço das Antas;4314753;RS;100
Poço das Trincheiras;2707206;AL;78,37
Poço de José de Moura;2512077;PB;97,03
Poço Fundo;3151701;MG;99,95
Poço Redondo;2805406;SE;91,1
Poço Verde;2805505;SE;98,9
Poções;2925105;BA;95,78
Poconé;5106505;MT;99,48
Poços de Caldas;3151800;MG;99,98
Pocrane;3151909;MG;99,66
Pojuca;2925204;BA;99,1
Poloni;3539905;SP;100
Pombal;2512101;PB;97,73
Pombos;2611309;PE;98,1
Pomerode;4213203;SC;99,89
Pompéia;3540002;SP;99,99
Pompéu;3152006;MG;99,71
Pongaí;3540101;SP;100
Ponta de Pedras;1505700;PA;93,13
Ponta Grossa;4119905;PR;99,71
Ponta Porã;5006606;MS;99,25
Pontal;3540200;SP;99,89
Pontal do Araguaia;5106653;MT;99,81
Pontal do Paraná;4119954;PR;99,68
Pontalina;5217708;GO;99,96
Pontalinda;3540259;SP;100
Pontão;4314779;RS;100
Ponte Alta;4213302;SC;99,37
Ponte Alta do Bom Jesus;1717800;TO;90,38
Ponte Alta do Norte;4213351;SC;99,25
Ponte Alta do Tocantins;1717909;TO;93,39
Ponte Branca;5106703;MT;99,52
Ponte Nova;3152105;MG;99,91
Ponte Preta;4314787;RS;100
Ponte Serrada;4213401;SC;99,05
Pontes e Lacerda;5106752;MT;99,74
Pontes Gestal;3540309;SP;100
Ponto Belo;3204252;ES;99,56
Ponto Chique;3152131;MG;97,88
Ponto dos Volantes;3152170;MG;96,03
Ponto Novo;2925253;BA;94,7
Populina;3540408;SP;100
Poranga;2311009;CE;96,11
Porangaba;3540507;SP;100
Porangatu;5218003;GO;99,68
Porciúncula;3304102;RJ;99,92
Porecatu;4120002;PR;100
Portalegre;2410207;RN;94,64
Portão;4314803;RS;99,82
Porteirão;5218052;GO;99,93
Porteiras;2311108;CE;97,34
Porteirinha;3152204;MG;97,02
Portel;1505809;PA;52,69
Portelândia;5218102;GO;100
Porto;2208502;PI;77,71
Porto Acre;1200807;AC;80,29
Porto Alegre;4314902;RS;99,72
Porto Alegre do Norte;5106778;MT;98,21
Porto Alegre do Piauí;2208551;PI;92,71
Porto Alegre do Tocantins;1718006;TO;92,62
Porto Amazonas;4120101;PR;99,86
Porto Barreiro;4120150;PR;98,23
Porto Belo;4213500;SC;99,86
Porto Calvo;2707305;AL;95,97
Porto da Folha;2805604;SE;98,7
Porto de Moz;1505908;PA;65,78
Porto de Pedras;2707404;AL;89,61
Porto do Mangue;2410256;RN;96,6
Porto dos Gaúchos;5106802;MT;99,85
Porto Esperidião;5106828;MT;99,54
Porto Estrela;5106851;MT;98,73
Porto Feliz;3540606;SP;99,95
Porto Ferreira;3540705;SP;99,96
Porto Firme;3152303;MG;99,95
Porto Franco;2109007;MA;96,57
Porto Grande;1600535;AP;90,9
Porto Lucena;4315008;RS;99,78
Porto Mauá;4315057;RS;100
Porto Murtinho;5006903;MS;98,96
Porto Nacional;1718204;TO;99,25
Porto Real;3304110;RJ;99,89
Porto Real do Colégio;2707503;AL;97,42
Porto Rico;4120200;PR;99,91
Porto Rico do Maranhão;2109056;MA;88,36
Porto Seguro;2925303;BA;97,21
Porto União;4213609;SC;99,55
Porto Velho;1100205;RO;98,73
Porto Vera Cruz;4315073;RS;99,55
Porto Vitória;4120309;PR;99,68
Porto Walter;1200393;AC;53,66
Porto Xavier;4315107;RS;99,44
Posse;5218300;GO;98,73
Poté;3152402;MG;99,01
Potengi;2311207;CE;91,16
Potim;3540754;SP;99,98
Potiraguá;2925402;BA;99,13
Potirendaba;3540804;SP;99,97
Potiretama;2311231;CE;90,9
Pouso Alegre;3152501;MG;99,97
Pouso Alto;3152600;MG;99,84
Pouso Novo;4315131;RS;98,8
Pouso Redondo;4213708;SC;99,85
Poxoréu;5107008;MT;97,29
Pracinha;3540853;SP;100
Pracuúba;1600550;AP;94,3
Prado;2925501;BA;95,27
Prado Ferreira;4120333;PR;99,93
Pradópolis;3540903;SP;99,93
Prados;3152709;MG;99,79
Praia Grande;3541000;SP;99,9
Praia Grande;4213807;SC;99,63
Praia Norte;1718303;TO;94,66
Prainha;1506005;PA;68,42
Pranchita;4120358;PR;99,67
Prata;2512200;PB;97,69
Prata;3152808;MG;99,77
Prata do Piauí;2208601;PI;92,76
Pratânia;3541059;SP;100
Pratápolis;3152907;MG;99,97
Pratinha;3153004;MG;99,63
Presidente Alves;3541109;SP;99,86
Presidente Bernardes;3153103;MG;99,89
Presidente Bernardes;3541208;SP;99,87
Presidente Castello Branco;4213906;SC;100
Presidente Castelo Branco;4120408;PR;100
Presidente Dutra;2109106;MA;97,25
Presidente Dutra;2925600;BA;97,96
Presidente Epitácio;3541307;SP;99,9
Presidente Figueiredo;1303536;AM;92,47
Presidente Getúlio;4214003;SC;99,96
Presidente Jânio Quadros;2925709;BA;93,27
Presidente Juscelino;2109205;MA;43,21
Presidente Juscelino;3153202;MG;99,39
Presidente Kennedy;1718402;TO;99,34
Presidente Kennedy;3204302;ES;99,32
Presidente Kubitschek;3153301;MG;99,18
Presidente Lucena;4315149;RS;100
Presidente Médici;1100254;RO;99,28
Presidente Médici;2109239;MA;92,64
Presidente Nereu;4214102;SC;100
Presidente Olegário;3153400;MG;99,78
Presidente Prudente;3541406;SP;99,96
Presidente Sarney;2109270;MA;70,25
Presidente Tancredo Neves;2925758;BA;94,99
Presidente Vargas;2109304;MA;68,15
Presidente Venceslau;3541505;SP;99,98
Primavera;1506104;PA;90,76
Primavera;2611408;PE;96,21
Primavera de Rondônia;1101476;RO;99,74
Primavera do Leste;5107040;MT;99,87
Primeira Cruz;2109403;MA;68,4
Primeiro de Maio;4120507;PR;99,97
Princesa;4214151;SC;99,36
Princesa Isabel;2512309;PB;96,84
Professor Jamil;5218391;GO;99,3
Progresso;4315156;RS;99,38
Promissão;3541604;SP;99,94
Propriá;2805703;SE;99,02
Protásio Alves;4315172;RS;99,87
Prudente de Morais;3153608;MG;99,75
Prudentópolis;4120606;PR;96,81
Pugmil;1718451;TO;98,98
Pureza;2410405;RN;98,55
Putinga;4315206;RS;99,49
Puxinanã;2512408;PB;85,38
Quadra;3541653;SP;99,58
Quaraí;4315305;RS;99,59
Quartel Geral;3153707;MG;99,85
Quarto Centenário;4120655;PR;99,87
Quatá;3541703;SP;100
Quatiguá;4120705;PR;99,97
Quatipuru;1506112;PA;88,57
Quatis;3304128;RJ;99,8
Quatro Barras;4120804;PR;99,74
Quatro Irmãos;4315313;RS;98,79
Quatro Pontes;4120853;PR;100
Quebrangulo;2707602;AL;95,68
Quedas do Iguaçu;4120903;PR;99,62
Queimada Nova;2208650;PI;90,35
Queimadas;2512507;PB;92,97
Queimadas;2925808;BA;90,33
Queimados;3304144;RJ;99,79
Queiroz;3541802;SP;100
Queluz;3541901;SP;99,82
Queluzito;3153806;MG;99,85
Querência;5107065;MT;94,6
Querência do Norte;4121000;PR;99,72
Quevedos;4315321;RS;99,61
Quijingue;2925907;BA;85,6
Quilombo;4214201;SC;99,95
Quinta do Sol;4121109;PR;99,89
Quintana;3542008;SP;99,96
Quinze de Novembro;4315354;RS;99,93
Quipapá;2611507;PE;96,15
Quirinópolis;5218508;GO;99,87
Quissamã;3304151;RJ;99,84
Quitandinha;4121208;PR;99,32
Quiterianópolis;2311264;CE;89,63
Quixaba;2512606;PB;98,78
Quixaba;2611533;PE;92,8
Quixabeira;2925931;BA;94,52
Quixadá;2311306;CE;89,13
Quixelô;2311355;CE;93,8
Quixeramobim;2311405;CE;96,1
Quixeré;2311504;CE;99,17
Rafael Fernandes;2410504;RN;96,97
Rafael Godeiro;2410603;RN;99,44
Rafael Jambeiro;2925956;BA;90,17
Rafard;3542107;SP;99,94
Ramilândia;4121257;PR;99,79
Rancharia;3542206;SP;99,95
Rancho Alegre;4121307;PR;100
Rancho Alegre D'Oeste;4121356;PR;100
Rancho Queimado;4214300;SC;100
Raposa;2109452;MA;94,46
Raposos;3153905;MG;99,82
Raul Soares;3154002;MG;99,85
Realeza;4121406;PR;99,73
Rebouças;4121505;PR;98,12
Recife;2611606;PE;99,51
Recreio;3154101;MG;99,97
Recursolândia;1718501;TO;92,91
Redenção;1506138;PA;98,46
Redenção;2311603;CE;95,08
Redenção da Serra;3542305;SP;99,94
Redenção do Gurguéia;2208700;PI;91,57
Redentora;4315404;RS;85,68
Reduto;3154150;MG;100
Regeneração;2208809;PI;86,02
Regente Feijó;3542404;SP;99,97
Reginópolis;3542503;SP;99,95
Registro;3542602;SP;99,79
Relvado;4315453;RS;99,86
Remanso;2926004;BA;85
Remígio;2512705;PB;95,95
Renascença;4121604;PR;99,2
Reriutaba;2311702;CE;91,49
Resende;3304201;RJ;99,87
Resende Costa;3154200;MG;99,81
Reserva;4121703;PR;97,92
Reserva do Cabaçal;5107156;MT;99,52
Reserva do Iguaçu;4121752;PR;98,22
Resplendor;3154309;MG;99,88
Ressaquinha;3154408;MG;99,94
Restinga;3542701;SP;100
Restinga Sêca;4315503;RS;99,49
Retirolândia;2926103;BA;94,16
Riachão;2109502;MA;83,16
Riachão;2512747;PB;90,75
Riachão das Neves;2926202;BA;92,4
Riachão do Bacamarte;2512754;PB;99,19
Riachão do Dantas;2805802;SE;92,16
Riachão do Jacuípe;2926301;BA;95,7
Riachão do Poço;2512762;PB;97,43
Riachinho;1718550;TO;89,67
Riachinho;3154457;MG;98,45
Riacho da Cruz;2410702;RN;97,64
Riacho das Almas;2611705;PE;94,43
Riacho de Santana;2410801;RN;98,19
Riacho de Santana;2926400;BA;93,81
Riacho de Santo Antônio;2512788;PB;80,67
Riacho dos Cavalos;2512804;PB;96,93
Riacho dos Machados;3154507;MG;94,06
Riacho Frio;2208858;PI;82,04
Riachuelo;2410900;RN;99,74
Riachuelo;2805901;SE;95,95
Rialma;5218607;GO;99,98
Rianápolis;5218706;GO;99,81
Ribamar Fiquene;2109551;MA;93,53
Ribas do Rio Pardo;5007109;MS;99,87
Ribeira;3542800;SP;98,8
Ribeira do Amparo;2926509;BA;89,79
Ribeira do Piauí;2208874;PI;89,96
Ribeira do Pombal;2926608;BA;96,82
Ribeirão;2611804;PE;97,67
Ribeirão Bonito;3542909;SP;100
Ribeirão Branco;3543006;SP;99,3
Ribeirão Cascalheira;5107180;MT;96,55
Ribeirão Claro;4121802;PR;99,93
Ribeirão Corrente;3543105;SP;100
Ribeirão das Neves;3154606;MG;99,9
Ribeirão do Largo;2926657;BA;92,93
Ribeirão do Pinhal;4121901;PR;99,84
Ribeirão do Sul;3543204;SP;100
Ribeirão dos Índios;3543238;SP;100
Ribeirão Grande;3543253;SP;99,89
Ribeirão Pires;3543303;SP;99,93
Ribeirão Preto;3543402;SP;99,92
Ribeirão Vermelho;3154705;MG;99,93
Ribeirãozinho;5107198;MT;99,6
Ribeiro Gonçalves;2208908;PI;87,25
Ribeirópolis;2806008;SE;99,08
Rifaina;3543600;SP;99,86
Rincão;3543709;SP;99,91
Rinópolis;3543808;SP;99,97
Rio Acima;3154804;MG;99,97
Rio Azul;4122008;PR;98,78
Rio Bananal;3204351;ES;99,81
Rio Bom;4122107;PR;99,84
Rio Bonito;3304300;RJ;99,87
Rio Bonito do Iguaçu;4122156;PR;99,63
Rio Branco;1200401;AC;95,87
Rio Branco;5107206;MT;99,94
Rio Branco do Ivaí;4122172;PR;99,78
Rio Branco do Sul;4122206;PR;99,38
Rio Brilhante;5007208;MS;99,54
Rio Casca;3154903;MG;99,83
Rio Claro;3304409;RJ;99,91
Rio Claro;3543907;SP;99,96
Rio Crespo;1100262;RO;97,76
Rio da Conceição;1718659;TO;97,54
Rio das Antas;4214409;SC;99,15
Rio das Flores;3304508;RJ;99,87
Rio das Ostras;3304524;RJ;99,92
Rio das Pedras;3544004;SP;100
Rio de Contas;2926707;BA;99,23
Rio de Janeiro;3304557;RJ;99,87
Rio do Antônio;2926806;BA;96,68
Rio do Campo;4214508;SC;99,74
Rio do Fogo;2408953;RN;98,75
Rio do Oeste;4214607;SC;99,89
Rio do Pires;2926905;BA;98
Rio do Prado;3155108;MG;97,46
Rio do Sul;4214805;SC;99,89
Rio Doce;3155009;MG;99,89
Rio dos Bois;1718709;TO;90,43
Rio dos Cedros;4214706;SC;99,92
Rio dos Índios;4315552;RS;96,79
Rio Espera;3155207;MG;99,71
Rio Formoso;2611903;PE;97,84
Rio Fortuna;4214904;SC;99,94
Rio Grande;4315602;RS;99,45
Rio Grande da Serra;3544103;SP;99,89
Rio Grande do Piauí;2209005;PI;90,69
Rio Largo;2707701;AL;99,16
Rio Manso;3155306;MG;99,95
Rio Maria;1506161;PA;96,42
Rio Negrinho;4215000;SC;99,5
Rio Negro;4122305;PR;99,74
Rio Negro;5007307;MS;99,77
Rio Novo;3155405;MG;99,81
Rio Novo do Sul;3204401;ES;99,85
Rio Paranaíba;3155504;MG;99,31
Rio Pardo;4315701;RS;98,95
Rio Pardo de Minas;3155603;MG;95,92
Rio Piracicaba;3155702;MG;99,79
Rio Pomba;3155801;MG;99,99
Rio Preto;3155900;MG;99,75
Rio Preto da Eva;1303569;AM;92,69
Rio Quente;5218789;GO;99,86
Rio Real;2927002;BA;98,05
Rio Rufino;4215059;SC;99,54
Rio Sono;1718758;TO;90,38
Rio Tinto;2512903;PB;98,5
Rio Verde;5218805;GO;99,9
Rio Verde de Mato Grosso;5007406;MS;99,93
Rio Vermelho;3156007;MG;95,72
Riolândia;3544202;SP;99,93
Riozinho;4315750;RS;99,36
Riqueza;4215075;SC;99,84
Ritápolis;3156106;MG;99,8
Riversul;3543501;SP;99,81
Roca Sales;4315800;RS;99,93
Rochedo;5007505;MS;100
Rochedo de Minas;3156205;MG;99,88
Rodeio;4215109;SC;99,91
Rodeio Bonito;4315909;RS;99,77
Rodeiro;3156304;MG;100
Rodelas;2927101;BA;98,16
Rodolfo Fernandes;2411007;RN;99,87
Rodrigues Alves;1200427;AC;70,96
Rolador;4315958;RS;99,67
Rolândia;4122404;PR;99,97
Rolante;4316006;RS;99,87
Rolim de Moura;1100288;RO;99,82
Romaria;3156403;MG;99,92
Romelândia;4215208;SC;99,68
Roncador;4122503;PR;99,61
Ronda Alta;4316105;RS;99,1
Rondinha;4316204;RS;99,94
Rondolândia;5107578;MT;88,18
Rondon;4122602;PR;99,88
Rondon do Pará;1506187;PA;95,83
Rondonópolis;5107602;MT;99,76
Roque Gonzales;4316303;RS;99,69
Rorainópolis;1400472;RR;91,75
Rosana;3544251;SP;99,76
Rosário;2109601;MA;80,23
Rosário da Limeira;3156452;MG;100
Rosário do Catete;2806107;SE;99,3
Rosário do Ivaí;4122651;PR;99,86
Rosário do Sul;4316402;RS;99,41
Rosário Oeste;5107701;MT;99,11
Roseira;3544301;SP;100
Roteiro;2707800;AL;96,73
Rubelita;3156502;MG;92,36
Rubiácea;3544400;SP;99,8
Rubiataba;5218904;GO;99,92
Rubim;3156601;MG;97,17
Rubinéia;3544509;SP;100
Rurópolis;1506195;PA;83,28
Russas;2311801;CE;98,43
Ruy Barbosa;2411106;RN;99,91
Ruy Barbosa;2927200;BA;90,06
Sabará;3156700;MG;99,84
Sabáudia;4122701;PR;100
Sabino;3544608;SP;100
Sabinópolis;3156809;MG;97,92
Saboeiro;2311900;CE;86,38
Sacramento;3156908;MG;99,94
Sagrada Família;4316428;RS;99,28
Sagres;3544707;SP;100
Sairé;2612000;PE;97,4
Saldanha Marinho;4316436;RS;99,81
Sales;3544806;SP;99,92
Sales Oliveira;3544905;SP;100
Salesópolis;3545001;SP;99,81
Salete;4215307;SC;99,96
Salgadinho;2513000;PB;84,95
Salgadinho;2612109;PE;93,86
Salgado;2806206;SE;97,95
Salgado de São Félix;2513109;PB;93,53
Salgado Filho;4122800;PR;99,55
Salgueiro;2612208;PE;94,57
Salinas;3157005;MG;98,9
Salinas da Margarida;2927309;BA;99,7
Salinópolis;1506203;PA;96,45
Salitre;2311959;CE;55,93
Salmourão;3545100;SP;99,94
Saloá;2612307;PE;96,35
Saltinho;3545159;SP;99,93
Saltinho;4215356;SC;99,12
Salto;3545209;SP;99,97
Salto da Divisa;3157104;MG;97,96
Salto de Pirapora;3545308;SP;99,9
Salto do Céu;5107750;MT;100
Salto do Itararé;4122909;PR;99,85
Salto do Jacuí;4316451;RS;98,38
Salto do Lontra;4123006;PR;99,73
Salto Grande;3545407;SP;99,88
Salto Veloso;4215406;SC;99,88
Salvador;2927408;BA;99,85
Salvador das Missões;4316477;RS;99,91
Salvador do Sul;4316501;RS;99,89
Salvaterra;1506302;PA;94,9
Sambaíba;2109700;MA;71,95
Sampaio;1718808;TO;90,91
Sananduva;4316600;RS;99,97
Sanclerlândia;5219001;GO;99,87
Sandolândia;1718840;TO;96,19
Sandovalina;3545506;SP;99,84
Sangão;4215455;SC;99,88
Sanharó;2612406;PE;98,18
Sant'Ana do Livramento;4317103;RS;99,04
Santa Adélia;3545605;SP;98,32
Santa Albertina;3545704;SP;99,96
Santa Amélia;4123105;PR;99,84
Santa Bárbara;2927507;BA;90,51
Santa Bárbara;3157203;MG;99,89
Santa Bárbara d'Oeste;3545803;SP;99,96
Santa Bárbara de Goiás;5219100;GO;99,78
Santa Bárbara do Leste;3157252;MG;99,87
Santa Bárbara do Monte Verde;3157278;MG;99,75
Santa Bárbara do Pará;1506351;PA;95,87
Santa Bárbara do Sul;4316709;RS;99,47
Santa Bárbara do Tugúrio;3157302;MG;99,81
Santa Branca;3546009;SP;99,88
Santa Brígida;2927606;BA;91,75
Santa Carmem;5107248;MT;99,31
Santa Cecília;2513158;PB;88,18
Santa Cecília;4215505;SC;98,22
Santa Cecília do Pavão;4123204;PR;99,92
Santa Cecília do Sul;4316733;RS;99,68
Santa Clara d'Oeste;3546108;SP;99,89
Santa Clara do Sul;4316758;RS;99,88
Santa Cruz;2411205;RN;96,82
Santa Cruz;2513208;PB;98,73
Santa Cruz;2612455;PE;84,93
Santa Cruz Cabrália;2927705;BA;97,34
Santa Cruz da Baixa Verde;2612471;PE;94,9
Santa Cruz da Conceição;3546207;SP;100
Santa Cruz da Esperança;3546256;SP;100
Santa Cruz da Vitória;2927804;BA;97,99
Santa Cruz das Palmeiras;3546306;SP;99,99
Santa Cruz de Goiás;5219209;GO;99,92
Santa Cruz de Minas;3157336;MG;99,97
Santa Cruz de Monte Castelo;4123303;PR;99,91
Santa Cruz de Salinas;3157377;MG;96,36
Santa Cruz do Arari;1506401;PA;91,08
Santa Cruz do Capibaribe;2612505;PE;98,02
Santa Cruz do Escalvado;3157401;MG;100
Santa Cruz do Piauí;2209104;PI;93,97
Santa Cruz do Rio Pardo;3546405;SP;99,97
Santa Cruz do Sul;4316808;RS;99,83
Santa Cruz do Xingu;5107743;MT;98,65
Santa Cruz dos Milagres;2209153;PI;95
Santa Efigênia de Minas;3157500;MG;99,66
Santa Ernestina;3546504;SP;99,91
Santa Fé;4123402;PR;99,95
Santa Fé de Goiás;5219258;GO;99,68
Santa Fé de Minas;3157609;MG;97,01
Santa Fé do Araguaia;1718865;TO;96,49
Santa Fé do Sul;3546603;SP;100
Santa Filomena;2209203;PI;84,98
Santa Filomena;2612554;PE;86,41
Santa Filomena do Maranhão;2109759;MA;85,86
Santa Gertrudes;3546702;SP;100
Santa Helena;2109809;MA;78,73
Santa Helena;2513307;PB;98,7
Santa Helena;4123501;PR;99,97
Santa Helena;4215554;SC;100
Santa Helena de Goiás;5219308;GO;99,94
Santa Helena de Minas;3157658;MG;89,25
Santa Inês;2109908;MA;97,42
Santa Inês;2513356;PB;80,98
Santa Inês;2927903;BA;97
Santa Inês;4123600;PR;100
Santa Isabel;3546801;SP;99,86
Santa Isabel;5219357;GO;99,86
Santa Isabel do Ivaí;4123709;PR;99,94
Santa Isabel do Rio Negro;1303601;AM;53,83
Santa Izabel do Oeste;4123808;PR;99,85
Santa Izabel do Pará;1506500;PA;96,71
Santa Juliana;3157708;MG;99,93
Santa Leopoldina;3204500;ES;99,84
Santa Lúcia;3546900;SP;99,96
Santa Lúcia;4123824;PR;99,93
Santa Luz;2209302;PI;96,79
Santa Luzia;2110005;MA;86,64
Santa Luzia;2513406;PB;98,71
Santa Luzia;2928059;BA;93,17
Santa Luzia;3157807;MG;99,87
Santa Luzia D'Oeste;1100296;RO;99,53
Santa Luzia do Itanhy;2806305;SE;95,55
Santa Luzia do Norte;2707909;AL;99,63
Santa Luzia do Pará;1506559;PA;87,5
Santa Luzia do Paruá;2110039;MA;91,21
Santa Margarida;3157906;MG;99,91
Santa Margarida do Sul;4316972;RS;98,36
Santa Maria;2409332;RN;99,33
Santa Maria;4316907;RS;99,57
Santa Maria da Boa Vista;2612604;PE;95,19
Santa Maria da Serra;3547007;SP;99,73
Santa Maria da Vitória;2928109;BA;95,77
Santa Maria das Barreiras;1506583;PA;93,5
Santa Maria de Itabira;3158003;MG;99,59
Santa Maria de Jetibá;3204559;ES;99,88
Santa Maria do Cambucá;2612703;PE;87,79
Santa Maria do Herval;4316956;RS;99,92
Santa Maria do Oeste;4123857;PR;98,34
Santa Maria do Pará;1506609;PA;92,03
Santa Maria do Salto;3158102;MG;97,2
Santa Maria do Suaçuí;3158201;MG;98,07
Santa Maria do Tocantins;1718881;TO;91,32
Santa Maria Madalena;3304607;RJ;99,87
Santa Mariana;4123907;PR;99,93
Santa Mercedes;3547106;SP;100
Santa Mônica;4123956;PR;99,92
Santa Quitéria;2312205;CE;91,42
Santa Quitéria do Maranhão;2110104;MA;79,57
Santa Rita;2110203;MA;77,85
Santa Rita;2513703;PB;99,28
Santa Rita d'Oeste;3547403;SP;100
Santa Rita de Caldas;3159209;MG;99,91
Santa Rita de Cássia;2928406;BA;90,85
Santa Rita de Ibitipoca;3159407;MG;99,58
Santa Rita de Jacutinga;3159308;MG;99,9
Santa Rita de Minas;3159357;MG;99,84
Santa Rita do Araguaia;5219407;GO;99,74
Santa Rita do Itueto;3159506;MG;100
Santa Rita do Novo Destino;5219456;GO;98,83
Santa Rita do Pardo;5007554;MS;99,88
Santa Rita do Passa Quatro;3547502;SP;99,98
Santa Rita do Sapucaí;3159605;MG;99,9
Santa Rita do Tocantins;1718899;TO;98,97
Santa Rita do Trivelato;5107768;MT;99,71
Santa Rosa;4317202;RS;99,9
Santa Rosa da Serra;3159704;MG;100
Santa Rosa de Goiás;5219506;GO;100
Santa Rosa de Lima;2806503;SE;98,32
Santa Rosa de Lima;4215604;SC;100
Santa Rosa de Viterbo;3547601;SP;99,98
Santa Rosa do Piauí;2209377;PI;96,28
Santa Rosa do Purus;1200435;AC;54,46
Santa Rosa do Sul;4215653;SC;99,67
Santa Rosa do Tocantins;1718907;TO;92,27
Santa Salete;3547650;SP;100
Santa Teresa;3204609;ES;99,9
Santa Teresinha;2513802;PB;98,38
Santa Tereza;4317251;RS;99,83
Santa Tereza de Goiás;5219605;GO;99,85
Santa Tereza do Oeste;4124020;PR;99,96
Santa Tereza do Tocantins;1719004;TO;97,42
Santa Terezinha;2612802;PE;95,39
Santa Terezinha;2928505;BA;96,31
Santa Terezinha;4215679;SC;98
Santa Terezinha;5107776;MT;89,39
Santa Terezinha de Goiás;5219704;GO;99,56
Santa Terezinha de Itaipu;4124053;PR;99,92
Santa Terezinha do Progresso;4215687;SC;99,48
Santa Terezinha do Tocantins;1720002;TO;93,05
Santa Vitória;3159803;MG;99,87
Santa Vitória do Palmar;4317301;RS;99,76
Santaluz;2928000;BA;91,3
Santana;1600600;AP;96,32
Santana;2928208;BA;96,78
Santana da Boa Vista;4317004;RS;99,61
Santana da Ponte Pensa;3547205;SP;100
Santana da Vargem;3158300;MG;99,87
Santana de Cataguases;3158409;MG;100
Santana de Mangueira;2513505;PB;86,2
Santana de Parnaíba;3547304;SP;99,95
Santana de Pirapama;3158508;MG;98,16
Santana do Acaraú;2312007;CE;87,25
Santana do Araguaia;1506708;PA;97,63
Santana do Cariri;2312106;CE;89,63
Santana do Deserto;3158607;MG;99,85
Santana do Garambéu;3158706;MG;100
Santana do Ipanema;2708006;AL;90,95
Santana do Itararé;4124004;PR;99,76
Santana do Jacaré;3158805;MG;99,88
Santana do Manhuaçu;3158904;MG;99,91
Santana do Maranhão;2110237;MA;77,51
Santana do Matos;2411403;RN;96
Santana do Mundaú;2708105;AL;97,38
Santana do Paraíso;3158953;MG;99,99
Santana do Piauí;2209351;PI;94,86
Santana do Riacho;3159001;MG;99,69
Santana do São Francisco;2806404;SE;99,03
Santana do Seridó;2411429;RN;99,89
Santana dos Garrotes;2513604;PB;96,09
Santana dos Montes;3159100;MG;99,85
