territorio_id,territorio_nome,cod_municipio,municipio_nome,sigla_uf,ano,fonte,tema,indicador,valor,cor_ou_raca,sexo,grupo_de_idade,situacao,nacionalidade,grupo_de_unidade_de_conservacao,lugar,pais
3,Portel,1503101,Gurupá ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,98",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,51",,,Total,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,87",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,33",,,1 ano,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,45",,,2 a 5 anos,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"88,32",,,Total,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"80,6",,,Menos de 1 ano,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"87,35",,,1 ano,,,,,
4,Juruá-Tefé,1301803,Ipixuna ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"90,27",,,2 a 5 anos,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"88,75",,,Total,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"84,62",,,Menos de 1 ano,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"90,08",,,1 ano,,,,,
4,Juruá-Tefé,1301951,Itamarati ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"89,48",,,2 a 5 anos,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,6",,,Total,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,24",,,Menos de 1 ano,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,97",,,1 ano,,,,,
2,Macapá,1600253,Itaubal ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,66",,,2 a 5 anos,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,53",,,Total,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"92,52",,,Menos de 1 ano,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,82",,,1 ano,,,,,
4,Juruá-Tefé,1302207,Juruá ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,61",,,2 a 5 anos,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,63",,,Total,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,77",,,Menos de 1 ano,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,91",,,1 ano,,,,,
2,Macapá,1600303,Macapá ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,67",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,07",,,Total,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,17",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,1",,,1 ano,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,29",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,47",,,Total,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,21",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,86",,,1 ano,,,,,
6,Salgado-Bragantino,1504307,Maracanã ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,44",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,01",,,Total,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,32",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,13",,,1 ano,,,,,
6,Salgado-Bragantino,1504406,Marapanim ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,75",,,2 a 5 anos,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,47",,,Total,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,2",,,Menos de 1 ano,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,77",,,1 ano,,,,,
1,Altamira,1504455,Medicilândia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,73",,,2 a 5 anos,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,88",,,Total,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"84,05",,,Menos de 1 ano,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"92,41",,,1 ano,,,,,
3,Portel,1504505,Melgaço ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,3",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,22",,,Total,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,77",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,66",,,2 a 5 anos,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,08",,,Total,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,43",,,Menos de 1 ano,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,75",,,1 ano,,,,,
1,Altamira,1505486,Pacajá ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,35",,,2 a 5 anos,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"75,11",,,Total,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"65,82",,,Menos de 1 ano,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"74,19",,,1 ano,,,,,
2,Macapá,1600154,Pedra Branca do Amapari ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"77,61",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,51",,,Total,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,39",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,93",,,Total,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,31",,,Menos de 1 ano,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,31",,,1 ano,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,95",,,2 a 5 anos,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,18",,,Total,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"83,4",,,Menos de 1 ano,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"91,12",,,1 ano,,,,,
3,Portel,1505809,Portel ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,13",,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,45",,,Total,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"88,81",,,Menos de 1 ano,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"92,25",,,1 ano,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,71",,,2 a 5 anos,,,,,
2,Macapá,1600535,Porto Grande ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,59",,,Total,,,,,
2,Macapá,1600535,Porto Grande ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"86,03",,,Menos de 1 ano,,,,,
2,Macapá,1600535,Porto Grande ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"87,2",,,1 ano,,,,,
2,Macapá,1600535,Porto Grande ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,97",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1506104,Primavera ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,05",,,Total,,,,,
6,Salgado-Bragantino,1506104,Primavera ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,4",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1506104,Primavera ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1506104,Primavera ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,84",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1506112,Quatipuru ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,83",,,Total,,,,,
6,Salgado-Bragantino,1506112,Quatipuru ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"92,96",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1506112,Quatipuru ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1506112,Quatipuru ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,72",,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,1",,,Total,,,,,
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,42",,,Menos de 1 ano,,,,,
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,57",,,1 ano,,,,,
5,Rio Branco-Brasiléia,1200401,Rio Branco ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,01",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1506203,Salinópolis ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,33",,,Total,,,,,
6,Salgado-Bragantino,1506203,Salinópolis ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,68",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1506203,Salinópolis ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,1",,,1 ano,,,,,
6,Salgado-Bragantino,1506203,Salinópolis ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,31",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1506609,Santa Maria do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,01",,,Total,,,,,
6,Salgado-Bragantino,1506609,Santa Maria do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,09",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1506609,Santa Maria do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,79",,,1 ano,,,,,
6,Salgado-Bragantino,1506609,Santa Maria do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,26",,,2 a 5 anos,,,,,
2,Macapá,1600600,Santana ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,49",,,Total,,,,,
2,Macapá,1600600,Santana ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,02",,,Menos de 1 ano,,,,,
2,Macapá,1600600,Santana ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,08",,,1 ano,,,,,
2,Macapá,1600600,Santana ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,88",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1506906,Santarém Novo ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,44",,,Total,,,,,
6,Salgado-Bragantino,1506906,Santarém Novo ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,22",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1506906,Santarém Novo ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1506906,Santarém Novo ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200450,Senador Guiomard ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,21",,,Total,,,,,
5,Rio Branco-Brasiléia,1200450,Senador Guiomard ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"93,83",,,Menos de 1 ano,,,,,
5,Rio Branco-Brasiléia,1200450,Senador Guiomard ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,48",,,1 ano,,,,,
5,Rio Branco-Brasiléia,1200450,Senador Guiomard ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,09",,,2 a 5 anos,,,,,
1,Altamira,1507805,Senador José Porfírio ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,83",,,Total,,,,,
1,Altamira,1507805,Senador José Porfírio ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"89,79",,,Menos de 1 ano,,,,,
1,Altamira,1507805,Senador José Porfírio ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,51",,,1 ano,,,,,
1,Altamira,1507805,Senador José Porfírio ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,09",,,2 a 5 anos,,,,,
2,Macapá,1600055,Serra do Navio ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,79",,,Total,,,,,
2,Macapá,1600055,Serra do Navio ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"90,12",,,Menos de 1 ano,,,,,
2,Macapá,1600055,Serra do Navio ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,04",,,1 ano,,,,,
2,Macapá,1600055,Serra do Navio ,AP,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,16",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,98,,,Total,,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,83",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,6",,,1 ano,,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,35",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,88",,,Total,,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,69",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,67",,,1 ano,,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,4",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,Total,,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,84",,,Total,,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,06",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,35",,,1 ano,,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,81",,,2 a 5 anos,,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,16",,,Total,,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"89,62",,,Menos de 1 ano,,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,34",,,1 ano,,,,,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,25",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,58",,,Total,,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,44",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,1 ano,,,,,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,100,,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,86",,,Total,,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,68",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,3",,,1 ano,,,,,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,49",,,2 a 5 anos,,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,39",,,Total,,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,28",,,Menos de 1 ano,,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"96,96",,,1 ano,,,,,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,52",,,2 a 5 anos,,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,03",,,Total,,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,67",,,Menos de 1 ano,,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,54",,,1 ano,,,,,
1,Altamira,1508159,Uruará ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,49",,,2 a 5 anos,,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,94",,,Total,,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"94,29",,,Menos de 1 ano,,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,09",,,1 ano,,,,,
6,Salgado-Bragantino,1508209,Vigia ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,85",,,2 a 5 anos,,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,51",,,Total,,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"97,48",,,Menos de 1 ano,,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,4",,,1 ano,,,,,
1,Altamira,1508357,Vitória do Xingu ,PA,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,75",,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,07",,,Total,,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"95,83",,,Menos de 1 ano,,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"99,02",,,1 ano,,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri ,AC,,Censo 2022,Pessoas de até 5 anos de idade com registro de nascimento,percentual,"98,44",,,2 a 5 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
1,Altamira,1500602,Altamira,PA,,Censo 2022,Idade mediana da população,idade_mediana,29,,,,,,,,
4,Juruá-Tefé,1300029,Alvarães,AM,,Censo 2022,Idade mediana da população,idade_mediana,21,,,,,,,,
1,Altamira,1500859,Anapu,PA,,Censo 2022,Idade mediana da população,idade_mediana,25,,,,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil,AC,,Censo 2022,Idade mediana da população,idade_mediana,25,,,,,,,,
6,Salgado-Bragantino,1500909,Augusto Corrêa,PA,,Censo 2022,Idade mediana da população,idade_mediana,26,,,,,,,,
3,Portel,1501105,Bagre,PA,,Censo 2022,Idade mediana da população,idade_mediana,19,,,,,,,,
6,Salgado-Bragantino,1501600,Bonito,PA,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
