Municípios;Código municipal;UF;%
Piedade de Ponte Nova;3150208;MG;84,31
Piedade do Rio Grande;3150307;MG;80,52
Piedade dos Gerais;3150406;MG;53,88
Piên;4119103;PR;44,44
Pilão Arcado;2924405;BA;36,9
Pilar;2511509;PB;70,73
Pilar;2706901;AL;97,94
Pilar de Goiás;5216908;GO;45,79
Pilar do Sul;3537909;SP;79,41
Pilões;2410009;RN;72,07
Pilões;2511608;PB;57,7
Pilõezinhos;2511707;PB;65,28
Pimenta;3150505;MG;85,8
Pimenta Bueno;1100189;RO;81,84
Pimenteiras;2208106;PI;41,42
Pimenteiras do Oeste;1101468;RO;56,73
Pindaí;2924504;BA;30,21
Pindamonhangaba;3538006;SP;96,33
Pindaré-Mirim;2108504;MA;70,51
Pindoba;2707008;AL;58,07
Pindobaçu;2924603;BA;72,81
Pindorama;3538105;SP;94,9
Pindorama do Tocantins;1717008;TO;64,74
Pindoretama;2310852;CE;78,08
Pingo-d'Água;3150539;MG;88,23
Pinhais;4119152;PR;100
Pinhal;4314456;RS;51,3
Pinhal da Serra;4314464;RS;31,23
Pinhal de São Bento;4119251;PR;45,89
Pinhal Grande;4314472;RS;56,37
Pinhalão;4119202;PR;65,84
Pinhalzinho;3538204;SP;60,03
Pinhalzinho;4212908;SC;87,87
Pinhão;2805208;SE;64,84
Pinhão;4119301;PR;62,5
Pinheiral;3303955;RJ;94,12
Pinheirinho do Vale;4314498;RS;21,54
Pinheiro;2108603;MA;66,96
Pinheiro Machado;4314506;RS;79,75
Pinheiro Preto;4213005;SC;63,72
Pinheiros;3204104;ES;79
Pintadas;2924652;BA;63,19
Pinto Bandeira;4314548;RS;30,37
Pintópolis;3150570;MG;45,91
Pio IX;2208205;PI;33,05
Pio XII;2108702;MA;56,8
Piquerobi;3538303;SP;81,31
Piquet Carneiro;2310902;CE;59,18
Piquete;3538501;SP;91,77
Piracaia;3538600;SP;82,27
Piracanjuba;5217104;GO;79,78
Piracema;3150604;MG;53,93
Piracicaba;3538709;SP;97,86
Piracuruca;2208304;PI;74,64
Piraí;3304003;RJ;84,81
Piraí do Norte;2924678;BA;39,86
Piraí do Sul;4119400;PR;74,81
Piraju;3538808;SP;93,65
Pirajuba;3150703;MG;97,07
Pirajuí;3538907;SP;81,51
Pirambu;2805307;SE;58,7
Piranga;3150802;MG;42,45
Pirangi;3539004;SP;92,37
Piranguçu;3150901;MG;34,3
Piranguinho;3151008;MG;65,34
Piranhas;2707107;AL;75,27
Piranhas;5217203;GO;83,52
Pirapemas;2108801;MA;67,42
Pirapetinga;3151107;MG;89,87
Pirapó;4314555;RS;36,19
Pirapora;3151206;MG;98,09
Pirapora do Bom Jesus;3539103;SP;96,52
Pirapozinho;3539202;SP;94,87
Piraquara;4119509;PR;91,52
Piraquê;1717206;TO;48,07
Pirassununga;3539301;SP;95,91
Piratini;4314605;RS;64,59
Piratininga;3539400;SP;87,17
Piratuba;4213104;SC;65,73
Piraúba;3151305;MG;83,58
Pirenópolis;5217302;GO;67,83
Pires do Rio;5217401;GO;93,74
Pires Ferreira;2310951;CE;39,19
Piripá;2924702;BA;55,71
Piripiri;2208403;PI;76,15
Piritiba;2924801;BA;68,82
Pirpirituba;2511806;PB;80,28
Pitanga;4119608;PR;68,5
Pitangueiras;3539509;SP;96,23
Pitangueiras;4119657;PR;86,41
Pitangui;3151404;MG;89,31
Pitimbu;2511905;PB;63,23
Pium;1717503;TO;53,37
Piúma;3204203;ES;97,58
Piumhi;3151503;MG;93,6
Placas;1505650;PA;43,18
Plácido de Castro;1200385;AC;64,85
Planaltina;5217609;GO;94,41
Planaltina do Paraná;4119707;PR;70,49
Planaltino;2924900;BA;47,25
Planalto;2925006;BA;67,18
Planalto;3539608;SP;88,43
Planalto;4119806;PR;54,06
Planalto;4314704;RS;61,51
Planalto Alegre;4213153;SC;58,08
Planalto da Serra;5106455;MT;77,76
Planura;3151602;MG;97,16
Platina;3539707;SP;83,64
Poá;3539806;SP;99,82
Poção;2611200;PE;64,36
Poção de Pedras;2108900;MA;47,41
Pocinhos;2512002;PB;64,63
Poço Branco;2410108;RN;57,39
Poço Dantas;2512036;PB;36,37
Poço das Antas;4314753;RS;55,14
Poço das Trincheiras;2707206;AL;18,07
Poço de José de Moura;2512077;PB;35,9
Poço Fundo;3151701;MG;59,68
Poço Redondo;2805406;SE;44,28
Poço Verde;2805505;SE;59,87
Poções;2925105;BA;77,35
Poconé;5106505;MT;74,98
Poços de Caldas;3151800;MG;97,77
Pocrane;3151909;MG;66,13
Pojuca;2925204;BA;88,93
Poloni;3539905;SP;91,68
Pombal;2512101;PB;84,3
Pombos;2611309;PE;65
Pomerode;4213203;SC;87,27
Pompéia;3540002;SP;94,51
Pompéu;3152006;MG;89,57
Pongaí;3540101;SP;84,68
Ponta de Pedras;1505700;PA;52,04
Ponta Grossa;4119905;PR;98,24
Ponta Porã;5006606;MS;86,6
Pontal;3540200;SP;97,66
Pontal do Araguaia;5106653;MT;85,1
Pontal do Paraná;4119954;PR;98,49
Pontalina;5217708;GO;84,79
Pontalinda;3540259;SP;83,69
Pontão;4314779;RS;51,24
Ponte Alta;4213302;SC;76,54
Ponte Alta do Bom Jesus;1717800;TO;55,12
Ponte Alta do Norte;4213351;SC;88,75
Ponte Alta do Tocantins;1717909;TO;68,06
Ponte Branca;5106703;MT;86,65
Ponte Nova;3152105;MG;91,47
Ponte Preta;4314787;RS;35,75
Ponte Serrada;4213401;SC;87,09
Pontes e Lacerda;5106752;MT;86,12
Pontes Gestal;3540309;SP;89,74
Ponto Belo;3204252;ES;83,56
Ponto Chique;3152131;MG;73,23
Ponto dos Volantes;3152170;MG;45,79
Ponto Novo;2925253;BA;70,17
Populina;3540408;SP;82,92
Poranga;2311009;CE;65,35
Porangaba;3540507;SP;57,64
Porangatu;5218003;GO;88,19
Porciúncula;3304102;RJ;80,18
Porecatu;4120002;PR;95,02
Portalegre;2410207;RN;59,32
Portão;4314803;RS;87,72
Porteirão;5218052;GO;93,22
Porteiras;2311108;CE;43,98
Porteirinha;3152204;MG;56,27
Portel;1505809;PA;48,35
Portelândia;5218102;GO;86,83
Porto;2208502;PI;65,31
Porto Acre;1200807;AC;56,7
Porto Alegre;4314902;RS;99,82
Porto Alegre do Norte;5106778;MT;69,59
Porto Alegre do Piauí;2208551;PI;70,56
Porto Alegre do Tocantins;1718006;TO;73,94
Porto Amazonas;4120101;PR;86,53
Porto Barreiro;4120150;PR;30,26
Porto Belo;4213500;SC;93,94
Porto Calvo;2707305;AL;83,53
Porto da Folha;2805604;SE;48,15
Porto de Moz;1505908;PA;48,93
Porto de Pedras;2707404;AL;76,46
Porto do Mangue;2410256;RN;54,9
Porto dos Gaúchos;5106802;MT;60,63
Porto Esperidião;5106828;MT;52,26
Porto Estrela;5106851;MT;50,47
Porto Feliz;3540606;SP;84,73
Porto Ferreira;3540705;SP;98,55
Porto Firme;3152303;MG;57,12
Porto Franco;2109007;MA;80,67
Porto Grande;1600535;AP;67,69
Porto Lucena;4315008;RS;49,2
Porto Mauá;4315057;RS;40,29
Porto Murtinho;5006903;MS;65,75
Porto Nacional;1718204;TO;89,75
Porto Real;3304110;RJ;99,29
Porto Real do Colégio;2707503;AL;46,51
Porto Rico;4120200;PR;79,73
Porto Rico do Maranhão;2109056;MA;41,57
Porto Seguro;2925303;BA;90,02
Porto União;4213609;SC;86,89
Porto Velho;1100205;RO;92,59
Porto Vera Cruz;4315073;RS;25,45
Porto Vitória;4120309;PR;56,06
Porto Walter;1200393;AC;46,12
Porto Xavier;4315107;RS;62,42
Posse;5218300;GO;82,41
Poté;3152402;MG;63,54
Potengi;2311207;CE;57,57
Potim;3540754;SP;85,18
Potiraguá;2925402;BA;91,78
Potirendaba;3540804;SP;91,5
Potiretama;2311231;CE;43,91
Pouso Alegre;3152501;MG;91,72
Pouso Alto;3152600;MG;54,81
Pouso Novo;4315131;RS;43,13
Pouso Redondo;4213708;SC;65,03
Poxoréu;5107008;MT;69,84
Pracinha;3540853;SP;50,89
Pracuúba;1600550;AP;45,15
Prado;2925501;BA;66,38
Prado Ferreira;4120333;PR;94,26
Pradópolis;3540903;SP;92,86
Prados;3152709;MG;72,15
Praia Grande;3541000;SP;99,69
Praia Grande;4213807;SC;72,89
Praia Norte;1718303;TO;60,23
Prainha;1506005;PA;52,06
Pranchita;4120358;PR;73,33
Prata;2512200;PB;66,85
Prata;3152808;MG;81,52
Prata do Piauí;2208601;PI;82,35
Pratânia;3541059;SP;80,84
Pratápolis;3152907;MG;86,59
Pratinha;3153004;MG;58,5
Presidente Alves;3541109;SP;87,09
Presidente Bernardes;3153103;MG;38,6
Presidente Bernardes;3541208;SP;68,16
Presidente Castello Branco;4213906;SC;39,19
Presidente Castelo Branco;4120408;PR;93,27
Presidente Dutra;2109106;MA;72,34
Presidente Dutra;2925600;BA;61,71
Presidente Epitácio;3541307;SP;92,57
Presidente Figueiredo;1303536;AM;54,69
Presidente Getúlio;4214003;SC;77,96
Presidente Jânio Quadros;2925709;BA;40,57
Presidente Juscelino;2109205;MA;38,95
Presidente Juscelino;3153202;MG;50,79
Presidente Kennedy;1718402;TO;84,87
Presidente Kennedy;3204302;ES;34,63
Presidente Kubitschek;3153301;MG;73,98
Presidente Lucena;4315149;RS;66,56
Presidente Médici;1100254;RO;64,06
Presidente Médici;2109239;MA;77,96
Presidente Nereu;4214102;SC;46,89
Presidente Olegário;3153400;MG;77,25
Presidente Prudente;3541406;SP;97,62
Presidente Sarney;2109270;MA;51,25
Presidente Tancredo Neves;2925758;BA;56,09
Presidente Vargas;2109304;MA;45,96
Presidente Venceslau;3541505;SP;94,46
Primavera;1506104;PA;66,37
Primavera;2611408;PE;62,5
Primavera de Rondônia;1101476;RO;45,19
Primavera do Leste;5107040;MT;95,77
Primeira Cruz;2109403;MA;29,43
Primeiro de Maio;4120507;PR;90,87
Princesa;4214151;SC;42,07
Princesa Isabel;2512309;PB;74,63
Professor Jamil;5218391;GO;70,4
Progresso;4315156;RS;37,77
Promissão;3541604;SP;85,72
Propriá;2805703;SE;85,06
Protásio Alves;4315172;RS;26,57
Prudente de Morais;3153608;MG;95,35
Prudentópolis;4120606;PR;54,67
Pugmil;1718451;TO;80,21
Pureza;2410405;RN;39,62
Putinga;4315206;RS;45,5
Puxinanã;2512408;PB;56,92
Quadra;3541653;SP;44,46
Quaraí;4315305;RS;92,57
Quartel Geral;3153707;MG;84,93
Quarto Centenário;4120655;PR;67,58
Quatá;3541703;SP;95,02
Quatiguá;4120705;PR;93,26
Quatipuru;1506112;PA;83,75
Quatis;3304128;RJ;93,83
Quatro Barras;4120804;PR;89,9
Quatro Irmãos;4315313;RS;58,89
Quatro Pontes;4120853;PR;68,44
Quebrangulo;2707602;AL;64,76
Quedas do Iguaçu;4120903;PR;70,57
Queimada Nova;2208650;PI;24,8
Queimadas;2512507;PB;59,79
Queimadas;2925808;BA;52,77
Queimados;3304144;RJ;99,99
Queiroz;3541802;SP;91,49
Queluz;3541901;SP;90,33
Queluzito;3153806;MG;53,95
Querência;5107065;MT;78,39
Querência do Norte;4121000;PR;68,34
Quevedos;4315321;RS;39,01
Quijingue;2925907;BA;35,16
Quilombo;4214201;SC;67,74
Quinta do Sol;4121109;PR;75,14
Quintana;3542008;SP;92,64
Quinze de Novembro;4315354;RS;61,2
Quipapá;2611507;PE;70,39
Quirinópolis;5218508;GO;92,72
Quissamã;3304151;RJ;81,08
Quitandinha;4121208;PR;29,12
Quiterianópolis;2311264;CE;35,59
Quixaba;2512606;PB;53,3
Quixaba;2611533;PE;51,51
Quixabeira;2925931;BA;51,79
Quixadá;2311306;CE;74,73
Quixelô;2311355;CE;33,44
Quixeramobim;2311405;CE;66,89
Quixeré;2311504;CE;70,28
Rafael Fernandes;2410504;RN;61,1
Rafael Godeiro;2410603;RN;68,47
Rafael Jambeiro;2925956;BA;34,84
Rafard;3542107;SP;89,27
Ramilândia;4121257;PR;59,09
Rancharia;3542206;SP;90,29
Rancho Alegre;4121307;PR;89,66
Rancho Alegre D'Oeste;4121356;PR;87,17
Rancho Queimado;4214300;SC;41,6
Raposa;2109452;MA;99,24
Raposos;3153905;MG;98,4
Raul Soares;3154002;MG;68,61
Realeza;4121406;PR;79,92
Rebouças;4121505;PR;59,78
Recife;2611606;PE;100
Recreio;3154101;MG;92,21
Recursolândia;1718501;TO;52,91
Redenção;1506138;PA;95,37
Redenção;2311603;CE;62,44
Redenção da Serra;3542305;SP;53,74
Redenção do Gurguéia;2208700;PI;64,33
Redentora;4315404;RS;33,9
Reduto;3154150;MG;59,63
Regeneração;2208809;PI;79,97
Regente Feijó;3542404;SP;92,55
Reginópolis;3542503;SP;68,18
Registro;3542602;SP;87,27
Relvado;4315453;RS;46,94
Remanso;2926004;BA;66,13
Remígio;2512705;PB;80,02
Renascença;4121604;PR;59,68
Reriutaba;2311702;CE;58,98
Resende;3304201;RJ;97,22
Resende Costa;3154200;MG;82,34
Reserva;4121703;PR;65,15
Reserva do Cabaçal;5107156;MT;72,1
Reserva do Iguaçu;4121752;PR;61,21
Resplendor;3154309;MG;75,8
Ressaquinha;3154408;MG;70,36
Restinga;3542701;SP;82,6
Restinga Sêca;4315503;RS;61,3
Retirolândia;2926103;BA;52,76
Riachão;2109502;MA;52,71
Riachão;2512747;PB;61,05
Riachão das Neves;2926202;BA;50,91
Riachão do Bacamarte;2512754;PB;64,61
Riachão do Dantas;2805802;SE;40,12
Riachão do Jacuípe;2926301;BA;74,75
Riachão do Poço;2512762;PB;36,15
Riachinho;1718550;TO;45,1
Riachinho;3154457;MG;61,33
Riacho da Cruz;2410702;RN;88,52
Riacho das Almas;2611705;PE;51,1
Riacho de Santana;2410801;RN;43,88
Riacho de Santana;2926400;BA;44,19
Riacho de Santo Antônio;2512788;PB;76,93
Riacho dos Cavalos;2512804;PB;55,55
Riacho dos Machados;3154507;MG;55,76
Riacho Frio;2208858;PI;61,97
Riachuelo;2410900;RN;63,82
Riachuelo;2805901;SE;84,11
Rialma;5218607;GO;94,56
Rianápolis;5218706;GO;89,45
Ribamar Fiquene;2109551;MA;51,12
Ribas do Rio Pardo;5007109;MS;78,38
Ribeira;3542800;SP;53,19
Ribeira do Amparo;2926509;BA;40,89
Ribeira do Piauí;2208874;PI;26,49
Ribeira do Pombal;2926608;BA;63,62
Ribeirão;2611804;PE;83,51
Ribeirão Bonito;3542909;SP;92,73
Ribeirão Branco;3543006;SP;53,54
Ribeirão Cascalheira;5107180;MT;60,2
Ribeirão Claro;4121802;PR;72,11
Ribeirão Corrente;3543105;SP;82,6
Ribeirão das Neves;3154606;MG;99,09
Ribeirão do Largo;2926657;BA;44,01
Ribeirão do Pinhal;4121901;PR;88,87
Ribeirão do Sul;3543204;SP;79,52
Ribeirão dos Índios;3543238;SP;86,67
Ribeirão Grande;3543253;SP;40,32
Ribeirão Pires;3543303;SP;98,35
Ribeirão Preto;3543402;SP;99,63
Ribeirão Vermelho;3154705;MG;92,48
Ribeirãozinho;5107198;MT;82,65
Ribeiro Gonçalves;2208908;PI;71,85
Ribeirópolis;2806008;SE;74,03
Rifaina;3543600;SP;88,49
Rincão;3543709;SP;83,07
Rinópolis;3543808;SP;83,53
Rio Acima;3154804;MG;93,02
Rio Azul;4122008;PR;42,33
Rio Bananal;3204351;ES;44,28
Rio Bom;4122107;PR;71,54
Rio Bonito;3304300;RJ;87,5
Rio Bonito do Iguaçu;4122156;PR;36,6
Rio Branco;1200401;AC;93,49
Rio Branco;5107206;MT;83,31
Rio Branco do Ivaí;4122172;PR;53,49
Rio Branco do Sul;4122206;PR;72,29
Rio Brilhante;5007208;MS;89,23
Rio Casca;3154903;MG;87,36
Rio Claro;3304409;RJ;82,18
Rio Claro;3543907;SP;98,64
Rio Crespo;1100262;RO;41,43
Rio da Conceição;1718659;TO;90,72
Rio das Antas;4214409;SC;50,1
Rio das Flores;3304508;RJ;82,08
Rio das Ostras;3304524;RJ;99,72
Rio das Pedras;3544004;SP;96,24
Rio de Contas;2926707;BA;50,25
Rio de Janeiro;3304557;RJ;100
Rio do Antônio;2926806;BA;45,9
Rio do Campo;4214508;SC;48,5
Rio do Fogo;2408953;RN;60,35
Rio do Oeste;4214607;SC;59,8
Rio do Pires;2926905;BA;51,66
Rio do Prado;3155108;MG;71,57
Rio do Sul;4214805;SC;93,18
Rio Doce;3155009;MG;66,3
Rio dos Bois;1718709;TO;58,66
Rio dos Cedros;4214706;SC;58,64
Rio dos Índios;4315552;RS;32,31
Rio Espera;3155207;MG;46,12
Rio Formoso;2611903;PE;72,47
Rio Fortuna;4214904;SC;46,23
Rio Grande;4315602;RS;95,63
Rio Grande da Serra;3544103;SP;93,69
Rio Grande do Piauí;2209005;PI;72,07
Rio Largo;2707701;AL;97,94
Rio Manso;3155306;MG;70,51
Rio Maria;1506161;PA;75,99
Rio Negrinho;4215000;SC;89,38
Rio Negro;4122305;PR;82,16
Rio Negro;5007307;MS;72,86
Rio Novo;3155405;MG;86,1
Rio Novo do Sul;3204401;ES;62,84
Rio Paranaíba;3155504;MG;77,04
Rio Pardo;4315701;RS;70,1
Rio Pardo de Minas;3155603;MG;42,49
Rio Piracicaba;3155702;MG;84,49
Rio Pomba;3155801;MG;87,55
Rio Preto;3155900;MG;81,23
Rio Preto da Eva;1303569;AM;56,73
Rio Quente;5218789;GO;87,11
Rio Real;2927002;BA;69,79
Rio Rufino;4215059;SC;43,1
Rio Sono;1718758;TO;41,83
Rio Tinto;2512903;PB;63,33
Rio Verde;5218805;GO;94,19
Rio Verde de Mato Grosso;5007406;MS;85,17
Rio Vermelho;3156007;MG;49,6
Riolândia;3544202;SP;71,54
Riozinho;4315750;RS;64,52
Riqueza;4215075;SC;55,83
Ritápolis;3156106;MG;72,05
Riversul;3543501;SP;74,98
Roca Sales;4315800;RS;71,32
Rochedo;5007505;MS;69,05
Rochedo de Minas;3156205;MG;93,54
Rodeio;4215109;SC;82,24
Rodeio Bonito;4315909;RS;67,96
Rodeiro;3156304;MG;93,43
Rodelas;2927101;BA;79,24
Rodolfo Fernandes;2411007;RN;85,64
Rodrigues Alves;1200427;AC;38,08
Rolador;4315958;RS;32,3
Rolândia;4122404;PR;96,46
Rolante;4316006;RS;78
Rolim de Moura;1100288;RO;83,79
Romaria;3156403;MG;76,11
Romelândia;4215208;SC;43,17
Roncador;4122503;PR;69,73
Ronda Alta;4316105;RS;75,3
Rondinha;4316204;RS;51,59
Rondolândia;5107578;MT;29,93
Rondon;4122602;PR;85,58
Rondon do Pará;1506187;PA;63,74
Rondonópolis;5107602;MT;96,56
Roque Gonzales;4316303;RS;49,29
Rorainópolis;1400472;RR;74,42
Rosana;3544251;SP;79,29
Rosário;2109601;MA;66,48
Rosário da Limeira;3156452;MG;56,13
Rosário do Catete;2806107;SE;87,4
Rosário do Ivaí;4122651;PR;50,14
Rosário do Sul;4316402;RS;89,15
Rosário Oeste;5107701;MT;63,72
Roseira;3544301;SP;93,31
Roteiro;2707800;AL;91,1
Rubelita;3156502;MG;58,23
Rubiácea;3544400;SP;88,74
Rubiataba;5218904;GO;88,6
Rubim;3156601;MG;80,79
Rubinéia;3544509;SP;89,36
Rurópolis;1506195;PA;60,49
Russas;2311801;CE;68,81
Ruy Barbosa;2411106;RN;55,86
Ruy Barbosa;2927200;BA;78,29
Sabará;3156700;MG;98,79
Sabáudia;4122701;PR;90,25
Sabino;3544608;SP;89,95
Sabinópolis;3156809;MG;68,56
Saboeiro;2311900;CE;54,79
Sacramento;3156908;MG;87,04
Sagrada Família;4316428;RS;44,31
Sagres;3544707;SP;79,39
Sairé;2612000;PE;60,3
Saldanha Marinho;4316436;RS;73,44
Sales;3544806;SP;92,76
Sales Oliveira;3544905;SP;94,81
Salesópolis;3545001;SP;64,14
Salete;4215307;SC;67,54
Salgadinho;2513000;PB;39,08
Salgadinho;2612109;PE;35,85
Salgado;2806206;SE;49,67
Salgado de São Félix;2513109;PB;44,62
Salgado Filho;4122800;PR;62,85
Salgueiro;2612208;PE;80,46
Salinas;3157005;MG;84,09
Salinas da Margarida;2927309;BA;96,82
Salinópolis;1506203;PA;91,89
Salitre;2311959;CE;46,09
Salmourão;3545100;SP;91,85
Saloá;2612307;PE;58,6
Saltinho;3545159;SP;89,6
Saltinho;4215356;SC;46,86
Salto;3545209;SP;98,84
Salto da Divisa;3157104;MG;84,14
Salto de Pirapora;3545308;SP;92,76
Salto do Céu;5107750;MT;56,18
Salto do Itararé;4122909;PR;77,04
Salto do Jacuí;4316451;RS;86,13
Salto do Lontra;4123006;PR;63,33
Salto Grande;3545407;SP;93,83
Salto Veloso;4215406;SC;82,48
Salvador;2927408;BA;100
Salvador das Missões;4316477;RS;57,63
Salvador do Sul;4316501;RS;63,29
Salvaterra;1506302;PA;73,83
Sambaíba;2109700;MA;52,51
Sampaio;1718808;TO;83,51
Sananduva;4316600;RS;75,48
Sanclerlândia;5219001;GO;85,67
Sandolândia;1718840;TO;56,08
Sandovalina;3545506;SP;69,38
Sangão;4215455;SC;56,65
Sanharó;2612406;PE;76,3
Sant'Ana do Livramento;4317103;RS;91,12
Santa Adélia;3545605;SP;95,56
Santa Albertina;3545704;SP;87,6
Santa Amélia;4123105;PR;75,31
Santa Bárbara;2927507;BA;45,97
Santa Bárbara;3157203;MG;93,66
Santa Bárbara d'Oeste;3545803;SP;99,45
Santa Bárbara de Goiás;5219100;GO;91,51
Santa Bárbara do Leste;3157252;MG;53,46
Santa Bárbara do Monte Verde;3157278;MG;64,62
Santa Bárbara do Pará;1506351;PA;65,27
Santa Bárbara do Sul;4316709;RS;81,96
Santa Bárbara do Tugúrio;3157302;MG;53,49
Santa Branca;3546009;SP;84,89
Santa Brígida;2927606;BA;34,61
Santa Carmem;5107248;MT;80,11
Santa Cecília;2513158;PB;36,38
Santa Cecília;4215505;SC;88,36
Santa Cecília do Pavão;4123204;PR;88,86
Santa Cecília do Sul;4316733;RS;40,5
Santa Clara d'Oeste;3546108;SP;78,33
Santa Clara do Sul;4316758;RS;70,26
Santa Cruz;2411205;RN;85,75
Santa Cruz;2513208;PB;50,75
Santa Cruz;2612455;PE;38,11
Santa Cruz Cabrália;2927705;BA;79,51
Santa Cruz da Baixa Verde;2612471;PE;54,93
Santa Cruz da Conceição;3546207;SP;81,27
Santa Cruz da Esperança;3546256;SP;76,04
Santa Cruz da Vitória;2927804;BA;88,25
Santa Cruz das Palmeiras;3546306;SP;97,71
Santa Cruz de Goiás;5219209;GO;32,25
Santa Cruz de Minas;3157336;MG;100
Santa Cruz de Monte Castelo;4123303;PR;76,51
Santa Cruz de Salinas;3157377;MG;50,05
Santa Cruz do Arari;1506401;PA;84,22
Santa Cruz do Capibaribe;2612505;PE;97,45
Santa Cruz do Escalvado;3157401;MG;37,86
Santa Cruz do Piauí;2209104;PI;70,38
Santa Cruz do Rio Pardo;3546405;SP;93,33
Santa Cruz do Sul;4316808;RS;90,04
Santa Cruz do Xingu;5107743;MT;65,8
Santa Cruz dos Milagres;2209153;PI;77,38
Santa Efigênia de Minas;3157500;MG;73,29
Santa Ernestina;3546504;SP;96,26
Santa Fé;4123402;PR;91,26
Santa Fé de Goiás;5219258;GO;80,99
Santa Fé de Minas;3157609;MG;61,13
Santa Fé do Araguaia;1718865;TO;66,46
Santa Fé do Sul;3546603;SP;96,87
Santa Filomena;2209203;PI;67,11
Santa Filomena;2612554;PE;36,67
Santa Filomena do Maranhão;2109759;MA;33,79
Santa Gertrudes;3546702;SP;98,87
Santa Helena;2109809;MA;50,35
Santa Helena;2513307;PB;48,39
Santa Helena;4123501;PR;70,93
Santa Helena;4215554;SC;53,24
Santa Helena de Goiás;5219308;GO;95,91
Santa Helena de Minas;3157658;MG;60,36
Santa Inês;2109908;MA;89,57
Santa Inês;2513356;PB;44,87
Santa Inês;2927903;BA;88,07
Santa Inês;4123600;PR;62,93
Santa Isabel;3546801;SP;79,57
Santa Isabel;5219357;GO;73,12
Santa Isabel do Ivaí;4123709;PR;86,8
Santa Isabel do Rio Negro;1303601;AM;48,73
Santa Izabel do Oeste;4123808;PR;64,74
Santa Izabel do Pará;1506500;PA;80,35
Santa Juliana;3157708;MG;92,91
Santa Leopoldina;3204500;ES;21,6
Santa Lúcia;3546900;SP;97,43
Santa Lúcia;4123824;PR;68,63
Santa Luz;2209302;PI;61,66
Santa Luzia;2110005;MA;47,06
Santa Luzia;2513406;PB;91,87
Santa Luzia;2928059;BA;60,15
Santa Luzia;3157807;MG;98,83
Santa Luzia D'Oeste;1100296;RO;43,89
Santa Luzia do Itanhy;2806305;SE;23,71
Santa Luzia do Norte;2707909;AL;98,55
Santa Luzia do Pará;1506559;PA;53,77
Santa Luzia do Paruá;2110039;MA;75,96
Santa Margarida;3157906;MG;54,97
Santa Margarida do Sul;4316972;RS;22,65
Santa Maria;2409332;RN;67,96
Santa Maria;4316907;RS;96,21
Santa Maria da Boa Vista;2612604;PE;36,83
Santa Maria da Serra;3547007;SP;92,71
Santa Maria da Vitória;2928109;BA;63,98
Santa Maria das Barreiras;1506583;PA;49,43
Santa Maria de Itabira;3158003;MG;64,31
Santa Maria de Jetibá;3204559;ES;43,08
Santa Maria do Cambucá;2612703;PE;28,19
Santa Maria do Herval;4316956;RS;47,24
Santa Maria do Oeste;4123857;PR;30,6
Santa Maria do Pará;1506609;PA;69,36
Santa Maria do Salto;3158102;MG;70,6
Santa Maria do Suaçuí;3158201;MG;79,07
Santa Maria do Tocantins;1718881;TO;68,66
Santa Maria Madalena;3304607;RJ;71,43
Santa Mariana;4123907;PR;86,16
Santa Mercedes;3547106;SP;90,39
Santa Mônica;4123956;PR;75,42
Santa Quitéria;2312205;CE;64,71
Santa Quitéria do Maranhão;2110104;MA;56,05
Santa Rita;2110203;MA;47,32
Santa Rita;2513703;PB;88,87
Santa Rita d'Oeste;3547403;SP;77,17
Santa Rita de Caldas;3159209;MG;63,77
Santa Rita de Cássia;2928406;BA;64,32
Santa Rita de Ibitipoca;3159407;MG;68,25
Santa Rita de Jacutinga;3159308;MG;78,91
Santa Rita de Minas;3159357;MG;71,46
Santa Rita do Araguaia;5219407;GO;91,61
Santa Rita do Itueto;3159506;MG;46,6
Santa Rita do Novo Destino;5219456;GO;57,46
Santa Rita do Pardo;5007554;MS;51,77
Santa Rita do Passa Quatro;3547502;SP;92,53
Santa Rita do Sapucaí;3159605;MG;89,56
Santa Rita do Tocantins;1718899;TO;45,16
Santa Rita do Trivelato;5107768;MT;55,46
Santa Rosa;4317202;RS;91,95
Santa Rosa da Serra;3159704;MG;86,55
Santa Rosa de Goiás;5219506;GO;76,63
Santa Rosa de Lima;2806503;SE;56,11
Santa Rosa de Lima;4215604;SC;27,73
Santa Rosa de Viterbo;3547601;SP;96,65
Santa Rosa do Piauí;2209377;PI;72,56
Santa Rosa do Purus;1200435;AC;48,95
Santa Rosa do Sul;4215653;SC;53,7
Santa Rosa do Tocantins;1718907;TO;71,52
Santa Salete;3547650;SP;71,43
Santa Teresa;3204609;ES;62,18
Santa Teresinha;2513802;PB;58,2
Santa Tereza;4317251;RS;37,54
Santa Tereza de Goiás;5219605;GO;87,49
Santa Tereza do Oeste;4124020;PR;90,22
Santa Tereza do Tocantins;1719004;TO;65,91
Santa Terezinha;2612802;PE;65,86
Santa Terezinha;2928505;BA;28,59
Santa Terezinha;4215679;SC;23,77
Santa Terezinha;5107776;MT;39,35
Santa Terezinha de Goiás;5219704;GO;74,18
Santa Terezinha de Itaipu;4124053;PR;90,7
Santa Terezinha do Progresso;4215687;SC;32,88
Santa Terezinha do Tocantins;1720002;TO;62,01
Santa Vitória;3159803;MG;85,91
Santa Vitória do Palmar;4317301;RS;87,11
Santaluz;2928000;BA;64,05
Santana;1600600;AP;95,92
Santana;2928208;BA;56,28
